	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S121-PMC4405493	PMC4405493	4/2015	S121-PMC4405493	['UNFORTUNATELY, the increasing use of multivitamins and Mineral dietary supplements in younger to older Adults DOES NOT APPEAR TO BE ASSOCIATED with a corresponding increase in Serum 25-oh Vitamin D concentrations [3,19,41].']	[('IMPORTANT_CONSIDERATION', 0), ('ANOMALY_CURIOUS_FINDING', 110), ('ANOMALY_CURIOUS_FINDING', 119), ('SUPERFICIAL_RELATIONSHIP', 132)]	4	[('CHEBI_46662', 'mineral', 55, 'mineral'), ('UBERON_0007023', 'adult organism', 103, 'adults'), ('UBERON_0001977', 'blood serum', 176, 'serum'), ('CHEBI_27300', 'vitamin D', 188, 'vitamin D')]	0	['unfortunately, multivitamins mineral dietary supplements younger older  increase serum 25-oh  concentrations [3,19,41].']
S24-PMC4417995	PMC4417995	4/2015	S24-PMC4417995	['data in Adults SUGGESTS that Vitamin D levels less than approximately 30\u2009ng/ml are ASSOCIATED with changes in Parathyroid hormone levels, as well as Intestinal calcium transport [13].']	[('INCOMPLETE_EVIDENCE', 15), ('SUPERFICIAL_RELATIONSHIP', 83)]	2	[('UBERON_0007023', 'adult organism', 8, 'adults'), ('CHEBI_27300', 'vitamin D', 29, 'vitamin D'), ('UBERON_0001132', 'parathyroid gland', 110, 'parathyroid'), ('UBERON_0000160', 'intestine', 149, 'intestinal')]	0	['data   levels 30\u2009ng/ml changes parathyroid hormone levels, intestinal calcium transport [13].']
S537-PMC4448820	PMC4448820	5/2015	S537-PMC4448820	['caption (table-wrap): table 6\n\neffects of Micronutrient supplementation on Immune function and vaccine responses (Human studies)1type of malnutrition and type of Immune functioneffects of supplementation on Immune System (reference)vitamin a\u2003Epithelial barrier function● high-dose vas above 6 mo of age decreases risk of death from infections such as measles and diarrheal diseases (290)● vas in the context of hiv infection or Lower Respiratory Tract infections HAS BEEN ASSOCIATED with adverse outcomes (105,263,290–292)● improved barrier function (105)● abnormal dual-Sugar (Lactulose, Mannitol) Intestinal permeability inversely CORRELATED with Serum Retinol (293) and PARTIALLY normalized by supplementation in va-deficient Individuals in SOME STUDIES (294) BUT NOT OTHERS (295,296)● increased symptomatology after high-dose vas during acute Lower Respiratory Tract infections REPORTED in SOME STUDIES (105) MAY INDICATE restored Mucus Production\u2003innate physiologic barriers● vas did not affect crp, saa, and/or agp concentrations among children with subclinical or clinical vad (297–299)● crp and agp did not change in men with low va stores given va (300)\u2003Macrophage function● increased Monocyte numbers (301)● decreased Tnf-Α concentrations in children (301) BUT the OPPOSITE in men (106)● decreased Ifn-Γ concentrations in children (302) but not in Pregnant women (303)● increased Il-10 concentrations in children (105,301) BUT no or an opposite effect in Adults (106,303,304)\u2003Neutrophil function● Neutrophil Phagocytosis of latex beads increased in va-deficient children given a single dose of Va (305)● Neutrophil Phagocytosis of E. Coli did not change in men with low Va stores given Va (300)\u2003Nk Cell function● an increase in Nk Cells in hiv-infected children supplemented with Va (105)● Nk Cell numbers did not change in men with low Va given supplemental Va; HOWEVER, there was a positive CORRELATION between Va stores and Peripheral Blood Nk Cells (300)\u2003T Cell function● increased Lymphocyte counts, particularly cd4 counts (105)● Cd4:Cd8 ratios were increased or unchanged by supplementation (306)● increase in Naive cd4 T Cells after supplementation; higher Memory Cd8, Cd45Ro (307)● higher Mitogen-induced Il-2, Il-4, and Tnf in response to supplementation (106)\u2003B Cell function● supplementation had no overall effect on Measles vaccine response (308) and a negative response in Individuals with baseline high titers (103)● no overall effect on oral polio vaccination● supplemented children increased Igg1 responses to dtp, minor igg3 response, no change in igg2 and igg4 (309)● no overall effect on bcg vaccine in Va-supplemented children, lower response in va-supplemented boys at 2 mo (310)● increased Antibody responses to some vaccines (Measles vaccine by 9 mo of age, oral polio vaccine, type 1, hepatitis b vaccine, rabies vaccine) (103)● short-term diminished cellular response to ppd in boys (103) and hospitalized children (105)Zinc\u2003Epithelial barrier function● zn supplementation in children LED TO an improvement in the lactulose:Mannitol Excretion ratio in SOME (311) BUT NOT OTHER (312,313) STUDIES; ratio MAY improve in infected children without zn deficiency given supplemental zn (314)\u2003innate physiologic barriers ● zn-supplemented children had higher Serum Complement C3 (315)\u2003Nk Cell function● children with diarrhea supplemented with zn supplementation do not exhibit an increase in Nk Cells (316)● increased Nk Cell activity in the elderly (317)\u2003T Cell function● increased cd4+ cell count in aids patients (318)● increased Thymocyte count in Thymus (319)● increased thymulin activity (320)● no CONSISTENT effect of zn supplementation on dth to tb Antigen [reviewed in (103)]\u2003B Cell function● no effect of zn supplementation of mothers on Bcg response in children (321)\nagp, α1-acid Glycoprotein; bcg, bacille calmette-guérin; cd, cluster of differentiation; Cd45Ro , Cluster Of Differentiation Antigen 45 Ro; Crp, c-reactive protein; dth, delayed-type hypersensitivity; dtp, diphtheria tetanus-pertussis; ppd, purified protein derivative; saa, Serum Amyloid a; tb, tuberculosis; va, Vitamin A; vad, Vitamin A deficiency; vas, Vitamin A supplementation.']	[('INCOMPLETE_EVIDENCE', 463), ('SUPERFICIAL_RELATIONSHIP', 472), ('SUPERFICIAL_RELATIONSHIP', 633), ('INCOMPLETE_EVIDENCE', 673), ('INCOMPLETE_EVIDENCE', 744), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 763), ('INCOMPLETE_EVIDENCE', 882), ('INCOMPLETE_EVIDENCE', 894), ('INCOMPLETE_EVIDENCE', 913), ('INCOMPLETE_EVIDENCE', 917), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1267), ('ANOMALY_CURIOUS_FINDING', 1267), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1275), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1433), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1873), ('SUPERFICIAL_RELATIONSHIP', 1903), ('SUPERFICIAL_RELATIONSHIP', 3021), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 3088), ('INCOMPLETE_EVIDENCE', 3088), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 3099), ('INCOMPLETE_EVIDENCE', 3123), ('INCOMPLETE_EVIDENCE', 3138), ('INCOMPLETE_EVIDENCE', 3633)]	23	[('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 42, 'micronutrient'), ('UBERON_0002405', 'immune system', 75, 'immune'), ('NCBITaxon_9606', 'Homo sapiens', 114, 'human'), ('UBERON_0002405', 'immune system', 162, 'immune'), ('UBERON_0002405', 'immune system', 207, 'immune system'), ('UBERON_0000483', 'epithelium', 242, 'Epithelial'), ('UBERON_0004905', 'articulation', 428, 'lower respiratory tract'), ('CHEBI_24870', 'ion', 571, 'sugar'), ('CHEBI_25098', 'lyxoside', 578, 'lactulose'), ('CHEBI_25169', 'mannoside', 589, 'mannitol'), ('UBERON_0000160', 'intestine', 599, 'intestinal'), ('UBERON_0001977', 'blood serum', 649, 'serum'), ('CHEBI_26536', 'retinoic acid', 655, 'retinol'), ('NCBITaxon_1', 'root', 729, 'individuals'), ('UBERON_0004905', 'articulation', 847, 'lower respiratory tract'), ('GO_0007498', 'mesoderm development', 935, 'mucus production'), ('UBERON_0000912', 'mucus', 935, 'mucus'), ('CL_0000235', 'macrophage', 1163, 'Macrophage'), ('CL_0000576', 'monocyte', 1194, 'monocyte'), ('PR_000000134', 'tumor necrosis factor alpha', 1228, 'TNF-α'), ('PR_000008920', 'interferon alpha-7', 1308, 'IFN-γ'), ('GO_0007565', 'female pregnancy', 1358, 'pregnant'), ('PR_000001470', 'interleukin-28B', 1390, 'IL-10'), ('UBERON_0007023', 'adult organism', 1465, 'adults'), ('CL_0000775', 'neutrophil', 1486, 'Neutrophil'), ('CL_0000775', 'neutrophil', 1507, 'Neutrophil'), ('GO_0007608', 'sensory perception of smell', 1507, 'Neutrophil'), ('GO_0006909', 'phagocytosis', 1518, 'phagocytosis'), ('CHEBI_37958', 'dye', 1604, 'VA'), ('CL_0000775', 'neutrophil', 1614, 'Neutrophil'), ('GO_0070231', 'T cell apoptotic process', 1614, 'Neutrophil phagocytosis'), ('NCBITaxon_10088', 'Mus <genus>', 1641, 'E. coli'), ('CHEBI_37958', 'dye', 1680, 'VA'), ('CHEBI_37958', 'dye', 1696, 'VA'), ('CL_0000623', 'natural killer cell', 1705, 'NK cell'), ('GO_0005634', 'nucleus', 1705, 'NK'), ('CL_0000623', 'natural killer cell', 1738, 'NK cells'), ('GO_0005634', 'nucleus', 1738, 'NK'), ('CHEBI_37958', 'dye', 1790, 'VA'), ('CL_0000623', 'natural killer cell', 1800, 'NK cell'), ('GO_0005634', 'nucleus', 1800, 'NK'), ('CHEBI_37958', 'dye', 1847, 'VA'), ('CHEBI_37958', 'dye', 1869, 'VA'), ('CHEBI_37958', 'dye', 1923, 'VA'), ('UBERON_0012101', 'perinatal stage', 1937, 'peripheral blood'), ('CL_0000623', 'natural killer cell', 1954, 'NK cells'), ('GO_0005634', 'nucleus', 1954, 'NK'), ('CL_0000084', 'T cell', 1969, 'T cell'), ('CL_0000542', 'lymphocyte', 1996, 'lymphocyte'), ('PR_000001204', 'C-C chemokine receptor type 8', 2046, 'CD4'), ('PR_000005170', 'CD37 molecule', 2050, 'CD8'), ('CL_0000898', 'naive T cell', 2127, 'naive ... T cells'), ('GO_0007613', 'memory', 2175, 'memory'), ('PR_000005170', 'CD37 molecule', 2182, 'CD8'), ('PR_000005170', 'CD37 molecule', 2187, 'CD45RO'), ('CHEBI_52290', 'mitogen', 2208, 'mitogen'), ('PR_000001470', 'interleukin-28B', 2224, 'IL-2'), ('PR_000001470', 'interleukin-28B', 2230, 'IL-4'), ('PR_000016482', 'tumor necrosis factor receptor superfamily member 18', 2240, 'TNF'), ('CL_0000236', 'B cell', 2281, 'B cell'), ('NCBITaxon_33208', 'Metazoa', 2339, 'measles'), ('NCBITaxon_1', 'root', 2397, 'individuals'), ('GO_0071735', 'IgG immunoglobulin complex', 2519, 'IgG1'), ('CHEBI_37958', 'dye', 2633, 'VA'), ('GO_0042571', 'immunoglobulin complex, circulating', 2723, 'antibody'), ('NCBITaxon_33208', 'Metazoa', 2760, 'measles'), ('CHEBI_27377', 'Unsym-bis(4*-chlorophenyl)ethylene', 2956, 'Zinc'), ('UBERON_0000483', 'epithelium', 2961, 'Epithelial'), ('CHEBI_25169', 'mannoside', 3060, 'mannitol'), ('GO_0007588', 'excretion', 3069, 'excretion'), ('UBERON_0001977', 'blood serum', 3287, 'serum'), ('PR_000004908', 'complement component C8 alpha chain', 3293, 'complement C3'), ('CL_0000623', 'natural killer cell', 3313, 'NK cell'), ('GO_0005634', 'nucleus', 3313, 'NK'), ('CL_0000623', 'natural killer cell', 3421, 'NK cells'), ('CL_0000623', 'natural killer cell', 3447, 'NK cell'), ('CL_0000084', 'T cell', 3485, 'T cell'), ('CL_0000893', 'thymocyte', 3562, 'thymocyte'), ('UBERON_0002370', 'thymus', 3581, 'thymus'), ('CHEBI_59132', 'antigen', 3686, 'antigen'), ('CL_0000236', 'B cell', 3714, 'B cell'), ('CHEBI_33250', 'atom', 3777, 'BCG'), ('CHEBI_17089', 'glycoprotein', 3821, 'glycoprotein'), ('PR_000005170', 'CD37 molecule', 3897, 'CD45RO'), ('PR_000011040', 'nuclear receptor coactivator 1', 3906, 'cluster of differentiation antigen 45 RO'), ('CHEBI_59132', 'antigen', 3933, 'antigen'), ('PR_000005890', 'crooked neck-like protein 1', 3948, 'CRP'), ('UBERON_0001977', 'blood serum', 4083, 'serum'), ('CHEBI_60425', 'amyloid fibril', 4089, 'amyloid'), ('CHEBI_27300', 'vitamin D', 4122, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 4138, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 4165, 'vitamin A')]	0	['caption (table-wrap): table 6\n\neffects micronutrient supplementation immune vaccine responses (human studies)1type malnutrition type immune functioneffects supplementation immune system (reference)vitamin a\u2003epithelial function● high-dose vas 6 mo age decreases death infections measles diarrheal diseases (290)● vas context hiv infection respiratory tract infections outcomes (105,263,290–292)● (105)● abnormal dual-sugar (lactulose, mannitol) intestinal permeability serum retinol (293) normalized supplementation va-deficient individuals (294) (295,296)● symptomatology high-dose vas acute respiratory tract infections (105) restored mucus production\u2003innate physiologic barriers● vas crp, saa, and/or agp concentrations among children subclinical vad (297–299)● crp agp men va stores va (300)\u2003macrophage function● monocyte (301)● decreased tnf-α concentrations children (301) men (106)● decreased ifn-γ concentrations children (302) pregnant women (303)● il-10 concentrations children (105,301)  (106,303,304)\u2003neutrophil function● neutrophil phagocytosis latex beads va-deficient children single dose va (305)● neutrophil phagocytosis e. coli men va stores va (300)\u2003nk cell function● increase nk cells hiv-infected children supplemented va (105)● nk cell men va supplemental va; however, positive va stores peripheral blood nk cells (300)\u2003t cell function● lymphocyte counts, cd4 counts (105)● cd4:cd8 ratios supplementation (306)● increase naive cd4 cells supplementation; higher memory cd8, cd45ro (307)● higher mitogen-induced il-2, il-4, tnf response supplementation (106)\u2003b cell function● supplementation measles vaccine response (308) response individuals baseline titers (103)● oral polio vaccination● supplemented children igg1 responses dtp, minor igg3 response, igg2 igg4 (309)● bcg vaccine va-supplemented children, response va-supplemented boys 2 mo (310)● antibody responses vaccines (measles vaccine 9 mo age, oral polio vaccine, type 1, hepatitis b vaccine, rabies vaccine) (103)● short-term diminished cellular response ppd boys (103) hospitalized children (105)zinc\u2003epithelial function● zn supplementation children lactulose:mannitol excretion ratio (311) (312,313) studies; ratio infected children zn supplemental zn (314)\u2003innate physiologic ● zn-supplemented children higher serum c3 (315)\u2003nk cell function● children diarrhea supplemented zn supplementation increase nk cells (316)● nk cell activity elderly (317)\u2003t cell function● cd4+ cell count patients (318)● thymocyte count thymus (319)● thymulin activity (320)● zn supplementation dth tb antigen [reviewed (103)]\u2003b cell function● zn supplementation mothers bcg response children (321)\nagp, α1-acid glycoprotein; bcg, bacille calmette-guérin; cd, cluster differentiation; cd45ro cluster antigen 45 ro; crp, c-reactive protein; dth, delayed-type hypersensitivity; dtp, diphtheria tetanus-pertussis; ppd, purified protein derivative; saa, serum amyloid a; tb, tuberculosis; va, vad,  deficiency; vas,  supplementation.']
S26-PMC4452099	PMC4452099	6/2015	S26-PMC4452099	['STILL, on average, 13% of all dietary Vitamin D among Adult danes was ESTIMATED to have come from the fortified Margarine [20].']	[('ANOMALY_CURIOUS_FINDING', 0), ('INCOMPLETE_EVIDENCE', 70)]	2	[('CHEBI_27300', 'vitamin D', 38, 'vitamin D'), ('UBERON_0007023', 'adult organism', 54, 'adult'), ('CHEBI_6784', 'mestranol', 112, 'margarine')]	0	['still, average, 13% dietary  among  danes come fortified margarine [20].']
S77-PMC4452099	PMC4452099	6/2015	S77-PMC4452099	['when assessing the benefits of Food fortification, MOSTLY medium SCALE clinical TRIALS are conducted, SO FAR SHOWING that Vitamin D-fortified Foods improve Vitamin D status in Adults [22].']	[('INCOMPLETE_EVIDENCE', 51), ('PROBABLE_UNDERSTANDING', 51), ('INCOMPLETE_EVIDENCE', 102), ('INCOMPLETE_EVIDENCE', 109)]	4	[('CHEBI_33290', 'food', 31, 'food'), ('CHEBI_27300', 'vitamin D', 122, 'vitamin D'), ('CHEBI_33290', 'food', 142, 'foods'), ('CHEBI_27300', 'vitamin D', 156, 'vitamin D'), ('UBERON_0007023', 'adult organism', 176, 'adults')]	0	['food fortification, medium conducted, -fortified foods  status  [22].']
S79-PMC4452099	PMC4452099	6/2015	S79-PMC4452099	['additionally, in finland, where Vitamin D since february 2003 has been added to all liquid Milk products, Margarine and butter, before-after comparisons in various cohorts SHOWED that fortification has improved the Vitamin D status in both children and Adults [23,24].']	[('INCOMPLETE_EVIDENCE', 172)]	1	[('CHEBI_27300', 'vitamin D', 32, 'vitamin D'), ('UBERON_0001913', 'milk', 91, 'milk'), ('CHEBI_6784', 'mestranol', 106, 'margarine'), ('CHEBI_27300', 'vitamin D', 215, 'vitamin D'), ('UBERON_0007023', 'adult organism', 253, 'adults')]	0	['additionally, finland,  february 2003 added liquid milk products, margarine butter, before-after comparisons cohorts fortification  status children  [23,24].']
S98-PMC4499946	PMC4499946	7/2015	S98-PMC4499946	['our PREVIOUS pharmacokinetic FINDINGS among Pregnant women in dhaka [16,40] HAVE GENERALLY BEEN CONSISTENT with published ESTIMATES of the Vitamin D-to-25(Oh)D dose–response RELATIONSHIP in non-Pregnant Adults (i.e., an APPROXIMATELY 0.7 nmol/l increase in 25(Oh)D at steady state for each 1 μg/day of Vitamin D3[41,42]).']	[('INCOMPLETE_EVIDENCE', 4), ('INCOMPLETE_EVIDENCE', 29), ('INCOMPLETE_EVIDENCE', 76), ('PROBABLE_UNDERSTANDING', 81), ('INCOMPLETE_EVIDENCE', 96), ('INCOMPLETE_EVIDENCE', 122), ('SUPERFICIAL_RELATIONSHIP', 174), ('INCOMPLETE_EVIDENCE', 220)]	8	[('GO_0007565', 'female pregnancy', 44, 'pregnant'), ('CHEBI_27300', 'vitamin D', 139, 'vitamin D'), ('CHEBI_72805', '2-alkyl-sn-glycero-3-phosphocholine', 155, 'OH)D'), ('GO_0007565', 'female pregnancy', 194, 'pregnant'), ('UBERON_0007023', 'adult organism', 203, 'adults'), ('CHEBI_63056', 'zinc cation', 257, '25(OH'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 263, 'D'), ('CHEBI_33279', 'vitamin D5', 302, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 302, 'vitamin D3')]	0	['pharmacokinetic among pregnant women dhaka [16,40] -to-25(oh)d dose–response non-pregnant  (i.e., 0.7 nmol/l increase 25(oh)d steady μg/day vitamin d3[41,42]).']
S2-PMC4595656	PMC4595656	10/2015	S2-PMC4595656	['a NUMBER OF STUDIES to date have investigated the EFFECTS of early-Life Vitamin D deprivation on Adult hippocampus in Animals and Humans, and there is a growing BODY OF EVIDENCE to SUGGEST a ROLE for this hormone in the development of selected hippocampal functions such as latent inhibition and hole board Habituation in Rats.']	[('INCOMPLETE_EVIDENCE', 2), ('SUPERFICIAL_RELATIONSHIP', 50), ('INCOMPLETE_EVIDENCE', 161), ('INCOMPLETE_EVIDENCE', 181), ('SUPERFICIAL_RELATIONSHIP', 191)]	5	[('UBERON_0000104', 'life cycle', 67, 'life'), ('CHEBI_27300', 'vitamin D', 72, 'vitamin D'), ('UBERON_0007023', 'adult organism', 97, 'adult'), ('NCBITaxon_33208', 'Metazoa', 118, 'animals'), ('NCBITaxon_9606', 'Homo sapiens', 130, 'humans'), ('GO_0046959', 'habituation', 307, 'habituation'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 322, 'rats')]	0	['early-life  deprivation  hippocampus animals humans, hormone selected hippocampal functions latent inhibition hole board habituation rats.']
S18-PMC4632418	PMC4632418	10/2015	S18-PMC4632418	['IN ACCORDANCE WITH these definitions, EVEN middle-age Adults are at equally high RISK with elder and children for Vitamin D deficiency and insufficiency worldwide [6].']	[('INCOMPLETE_EVIDENCE', 0), ('ANOMALY_CURIOUS_FINDING', 38), ('IMPORTANT_CONSIDERATION', 81)]	3	[('UBERON_0007023', 'adult organism', 54, 'adults'), ('CHEBI_27300', 'vitamin D', 114, 'vitamin D')]	0	['definitions, middle-age  elder children  [6].']
S117-PMC4684854	PMC4684854	12/2015	S117-PMC4684854	['finally, Gestational Vitamin D levels MAY IMPACT Adult health AS there is EARLY EVIDENCE that Vitamin D sufficiency in Pregnancy MAY have a PROTECTIVE ROLE in the development of Adult onset multiple sclerosis [94].']	[('INCOMPLETE_EVIDENCE', 38), ('SUPERFICIAL_RELATIONSHIP', 42), ('PROBABLE_UNDERSTANDING', 62), ('INCOMPLETE_EVIDENCE', 74), ('INCOMPLETE_EVIDENCE', 129), ('SUPERFICIAL_RELATIONSHIP', 140), ('SUPERFICIAL_RELATIONSHIP', 151)]	7	[('GO_0007565', 'female pregnancy', 9, 'gestational'), ('CHEBI_27300', 'vitamin D', 21, 'vitamin D'), ('UBERON_0007023', 'adult organism', 49, 'adult'), ('CHEBI_27300', 'vitamin D', 94, 'vitamin D'), ('GO_0007565', 'female pregnancy', 119, 'pregnancy'), ('UBERON_0007023', 'adult organism', 178, 'adult')]	0	['finally, gestational  levels   pregnancy  onset sclerosis [94].']
