	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_WORD_IGNORANCE	TOTAL_SUCCESSES_IN_WORD_IGNORANCE	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
2594	GO_0045048	protein insertion into ER membrane	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
855	CHEBI_39327	(1S)-cis-(alphaR)-cyhalothrin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
43	CHEBI_33333	alkylidene group	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2597	GO_0031929	TOR signaling	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
632	GO_0042067	establishment of ommatidial planar polarity	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
635	GO_0060539	diaphragm development	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2601	CHEBI_38864	propetamphos	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2604	CHEBI_34993	talampicillin hydrochloride	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
826	UBERON_0002061	truncus arteriosus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
643	PR_000014379	ryanodine receptor 3	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
824	GO_0007449	proximal/distal pattern formation, imaginal disc	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
32	CHEBI_73643	Phe-Phe-Asp	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2642	GO_0032608	interferon-beta production	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2644	UBERON_0004086	brain ventricle	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
653	CHEBI_26203	polyprenol triphosphate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
654	UBERON_0022230	retrohippocampal region	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
25	UBERON_0001037	strand of hair	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
797	CHEBI_48617	5-(hydroxymethyl)piperidine-2,3,4-triol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2649	CHEBI_45267	praziquantel	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2651	UBERON_0006849	scapula	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
794	CL_0002492	strial marginal cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
792	CHEBI_86939	s perillic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
791	GO_0014065	phosphatidylinositol 3-kinase signaling	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
656	CHEBI_35703	xenobiotic	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
789	GO_0060425	lung morphogenesis	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
788	CHEBI_3918	crocetin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
22	UBERON_0001983	crypt of Lieberkuhn	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
28	GO_0000901	translation repressor activity, non-nucleic acid binding	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
784	CHEBI_63247	reducing agent	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
804	GO_0003204	cardiac skeleton development	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
806	GO_0045112	integrin biosynthetic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2625	UBERON_0001773	sclera	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
821	CL_0000593	androgen secreting cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2627	CHEBI_27718	alpha-Fuc-(1->2)-[alpha-Fuc-(1->2)-beta-Gal-(1->3)-alpha-GalNAc-(1->3)]-beta-Gal-(1->4)-beta-GlcNAc-(1->3)-beta-Gal-(1->4)-beta-Glc-(1<->1')-Cer	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2628	CHEBI_33314	radon atom	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
645	CL_0000763	myeloid cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
816	CHEBI_72842	9-oxo-ODE	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
815	GO_0042600	egg chorion	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2629	CHEBI_3962	curcumin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
646	PR_000009797	LIM/homeobox protein Lhx9	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
647	CHEBI_8474	propane-2-thiol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2630	GO_0003301	physiological cardiac muscle hypertrophy	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
650	UBERON_0001103	diaphragm	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2632	CL_0000138	chondrocyte	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
808	CHEBI_84221	1-ethyl-2-propylcyclohexane	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2633	CHEBI_2878	Aspecioside	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2636	UBERON_0002397	maxilla	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1040	CHEBI_7421	NAC	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1980	CHEBI_52910	delta-lactam ring	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2393	CHEBI_35318	glycosylmannose	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1197	PR_000009070	integrator complex subunit 3	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2387	CL_0002371	somatic cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2384	GO_0000712	resolution of meiotic recombination intermediates	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
473	GO_0019539	hydroxymate-containing siderophore biosynthetic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1200	GO_0046897	N-terminal peptidyl-tyrosine methylation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1201	CHEBI_41879	dexamethasone	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1316	PR_000006022	lysosomal protective protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
521	GO_0010629	negative regulation of gene expression	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1203	PR_000009691	protein LBH	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1204	PR_000017313	pantetheinase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2383	UBERON_0001359	cerebrospinal fluid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1206	GO_0051452	intracellular pH reduction	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2382	PR_000007655	GSK-3-binding protein FRAT2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
132	UBERON_0008960	melon organ	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1196	GO_0033077	T cell differentiation in thymus	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2380	UBERON_0004983	mucosa of vagina	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2379	UBERON_0004167	orbitofrontal cortex	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1211	GO_0038092	nodal signaling pathway	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2378	CHEBI_17976	ubiquinol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
120	PR_000012560	peroxisomal membrane protein PEX14	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
121	GO_0050892	intestinal absorption	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
519	CHEBI_72469	alpha-Neup5Gc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1216	CHEBI_23401	coumaric acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
518	SO_0000205	three_prime_UTR	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1313	CHEBI_66254	topopyrone C	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
517	UBERON_0001438	metaphysis	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2374	CL_0000632	hepatic stellate cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
513	CHEBI_31721	Irsogladine maleate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1222	PR_000001595	leukotriene B4 receptor 2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1223	UBERON_0002060	femoral artery	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
131	UBERON_0001699	sensory root of facial nerve	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2373	UBERON_0002364	tympanic membrane	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2389	CHEBI_60426	dioleoyl phosphatidylglycerol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2391	UBERON_0002081	cardiac atrium	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1161	CHEBI_35195	surfactant	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1162	CHEBI_37510	anthralin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2411	GO_0007009	plasma membrane organization	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2410	GO_0070343	white fat cell proliferation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1165	GO_0001714	endodermal cell fate specification	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2407	GO_0045329	carnitine biosynthetic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1320	CHEBI_32508	glycinate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1169	GO_0048669	collateral sprouting in absence of injury	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2329	CHEBI_18170	selenic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1297	CHEBI_10127	zonisamide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2404	PR_000006744	dual specificity protein phosphatase 18	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2403	CHEBI_75626	oleyl oleate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1175	PR_000004267	AT-rich interactive domain-containing protein 4A	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
529	CHEBI_80326	Neuropeptide FF	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2390	CHEBI_52727	ethyl nile blue A	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2402	CHEBI_24400	glycoside	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2399	GO_0098725	symmetric cell division	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2397	CHEBI_16695	uridine 5'-monophosphate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1181	UBERON_0003820	prostate bud	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
118	UBERON_0002391	lymph	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1183	UBERON_0013765	digestive system element	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1184	UBERON_0000478	extraembryonic structure	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1185	CHEBI_25286	methylbutanoyl-CoA	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2395	GO_0002019	regulation of renal output by angiotensin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1188	GO_0035683	memory T cell extravasation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1318	UBERON_0001914	colostrum	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1189	PR_000009207	lysine-specific demethylase 5D	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
80	GO_0019815	B cell receptor complex	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2392	UBERON_0001882	nucleus accumbens	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
522	CHEBI_36006	icosapentaenoic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2401	CHEBI_71941	tolmetin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1225	CHEBI_83390	pentachlorobenzenes	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2372	CL_0002494	cardiocyte	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1229	SO_0000984	single	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1263	UBERON_0007010	cleaving embryo	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2350	CHEBI_30255	sulfidocarbonate(.1-)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
490	CHEBI_33832	organic cyclic compound	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1267	UBERON_0002097	skin of body	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1304	UBERON_0000988	pons	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2349	CL_0000653	glomerular visceral epithelial cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1269	GO_1903709	uterine gland development	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
476	PR_000016009	tumor-associated calcium signal transducer 2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2348	PR_000003753	adenylate cyclase type 2	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2344	UBERON_0002615	ventral tegmental decussation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1273	GO_0070706	RNA nucleotide deletion	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1274	GO_0019073	viral DNA genome packaging	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2343	CL_0002366	myometrial cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1276	CHEBI_38294	dicarba-nido-undecaborane(11)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1262	PR_000004587	beta-1,3-galactosyltransferase 6	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1278	CHEBI_74350	N-diazoacetylnorleucine methyl ester	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1281	CHEBI_9107	senecionine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
477	CHEBI_63755	o-nitrophenyl group	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1283	CL_0000127	astrocyte	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1284	CHEBI_67320	majusculamide A	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1285	CHEBI_67079	anti-inflammatory agent	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1300	CHEBI_82668	DH335(1+)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2334	CHEBI_45409	ritonavir	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1288	GO_0051324	prophase	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2338	CHEBI_33706	beta-amino acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
483	CHEBI_5679	herniarin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1292	UBERON_0002616	regional part of brain	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
481	GO_0005854	nascent polypeptide-associated complex	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1295	PR_000006602	dynamin-1-like protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
480	PR_000014702	plasminogen activator inhibitor 1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1280	GO_0042778	tRNA end turnover	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2352	PR_000007391	F-box only protein 17	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2354	GO_0090106	pancreatic E cell fate commitment	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
493	GO_0035882	defecation rhythm	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1230	CHEBI_28623	campesterol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1231	GO_0043631	RNA polyadenylation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2369	GO_0099536	synaptic signaling	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2367	PR_000001385	interleukin-27 subunit alpha	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
504	CHEBI_79189	D-ribofuranose-2,5-bisphosphate	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
123	CHEBI_7036	Musennin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1238	PR_000001383	interleukin-22	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2364	CHEBI_68593	eurysterol B(1-)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1312	CHEBI_60409	Ins-1-P-Cer(d18:0/2-OH-26:0)	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
503	GO_0010524	positive regulation of calcium ion transport into cytosol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1311	CL_0000810	CD4-positive, alpha-beta thymocyte	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1241	CHEBI_87163	dihydroisopentenyldehydrorhodopin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
501	PR_000029121	leucine-rich repeat and guanylate kinase domain-containing protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1243	CL_0002535	epithelial cell of cervix	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
124	CHEBI_77734	dexverapamil	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1245	PR_000014404	protein S100-A11	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1246	PR_000002050	interferon regulatory factor 8	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1258	GO_0006314	intron homing	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1306	CHEBI_87158	SU1498	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1256	CHEBI_67264	geranic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2355	CHEBI_35474	anxiolytic drug	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1254	GO_0002411	T cell tolerance induction to tumor cell	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2356	UBERON_0001398	brachial artery	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1321	GO_0009937	regulation of gibberellic acid mediated signaling pathway	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1252	PR_000005591	battenin	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
499	PR_000017450	protein Wnt-8a	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2358	UBERON_0001601	extra-ocular muscle	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
500	GO_0051639	actin filament network formation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1309	PR_000012270	pappalysin-1	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2361	CHEBI_8494	Propiverine hydrochloride	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1247	GO_0070527	platelet aggregation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1307	UBERON_0007771	epidermis gland	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
536	PR_000006494	disrupted in schizophrenia 1 protein	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2405	CHEBI_33288	rodenticide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
537	UBERON_0002649	dorsolateral fasciculus of medulla	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
466	CHEBI_39159	(S)-trichostatic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2470	CHEBI_15378	hydron	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1330	CHEBI_63609	mefloquine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1081	CHEBI_16666	prephenic acid	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2469	GO_0010906	regulation of glucose metabolic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1329	CHEBI_37090	1-anthrol	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2326	GO_0000911	cytokinesis by cell plate formation	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2467	GO_0031028	septation initiation signaling	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1085	CHEBI_86324	quinolone antibiotic	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
561	PR_000006287	deleted in azoospermia protein 4	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1087	CHEBI_78858	(R)-2-methylpyrrolidine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
559	GO_0038128	ERBB2 signaling pathway	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1327	GO_0001709	cell fate determination	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1089	CHEBI_9329	sulfadoxine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1091	UBERON_2000139	immature otolith	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1092	SO_0000134	genomically_imprinted	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
558	GO_0006699	bile acid biosynthetic process	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1094	CHEBI_69517	rubiarbonol L	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2464	CHEBI_77957	m-fluoro-L-phenylalanine	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1096	GO_0019234	sensory perception of fast pain	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
2327	GO_0036169	3-methoxy-4-hydroxy-5-decaprenylbenzoic acid decarboxylase activity	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1159	PR_000012527	Na(+)/H(+) exchange regulatory cofactor NHE-RF4	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1098	GO_0001914	regulation of T cell mediated cytotoxicity	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1099	UBERON_0006865	metaphysis of femur	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
1100	PR_000008875	islet amyloid polypeptide	0.8014020846863693	10841	1	8688	1	1.0	False	1.0	False
