	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
405705	explicit_question	PMC5030591	[(38955, 38959)]	when	['Mothers groups and RA peer support groups may be useful options to considerRefer to occupational therapy/physiotherapy for assistance with physical tasks associated with caring for babyDirect to local arthritis organisation for further information and supportDevelop an action plan for support including when to seek help and who to contactDiscuss practical advice about caring for an infant (eg, accessing a cot, pushing a pram, changing nappies) and the importance of occupational therapy and physiotherapy support Importance of maintaining well-being and disease control (94.1%) It is important to maintain a healthy lifestyle, for example, healthy diet, safe exercise, alcohol and smoking restrictions/modificationsDiscuss the childhood vaccination schedule and relevant safety considerations including:\nSome childhood vaccinations are live and care needs to be taken if on standard or biological DMARDs\nVaccinations required/contraindicated based on RA drugs transmitted to babyRefer to appropriate specialists for further information, for example, paediatricians or neonatal medicine specialistsGood disease control is important for bone health\nFour themes are listed with their supporting elements for ‘saying’ and ‘doing’.']	(38651, 39881)
405706	explicit_question	PMC5030591	[(40555, 40559)]	what	['Discussion\nWhile clinical practice guidelines, drug surveillance data from registries, databanks and electronic medical records are critical to informing clinicians’ decisions about safe and appropriate RA management decisions,33these resources do not necessarily bridge the ‘know-do’ gap for clinicians or empower patients to engage in shared decision-making.34Supporting clinicians with clinician-centred, practical guidance (eg, guidance on ‘ what to say’ and ‘ what to do’ ) on how to practically implement evidence into routine clinical practice is therefore important,34particularly in diseases like RA where evidence–practice gaps exist.3536To the best of our knowledge, this is the first study that has addressed this issue as it relates to cross-discipline management of RA in the context of contraception, pregnancy, breast feeding and early parenting.']	(40109, 40971)
405707	explicit_question	PMC5030591	[(40574, 40578)]	what	['Discussion\nWhile clinical practice guidelines, drug surveillance data from registries, databanks and electronic medical records are critical to informing clinicians’ decisions about safe and appropriate RA management decisions,33these resources do not necessarily bridge the ‘know-do’ gap for clinicians or empower patients to engage in shared decision-making.34Supporting clinicians with clinician-centred, practical guidance (eg, guidance on ‘ what to say’ and ‘ what to do’ ) on how to practically implement evidence into routine clinical practice is therefore important,34particularly in diseases like RA where evidence–practice gaps exist.3536To the best of our knowledge, this is the first study that has addressed this issue as it relates to cross-discipline management of RA in the context of contraception, pregnancy, breast feeding and early parenting.']	(40109, 40971)
405708	explicit_question	PMC5030591	[(40591, 40594)]	how	['Discussion\nWhile clinical practice guidelines, drug surveillance data from registries, databanks and electronic medical records are critical to informing clinicians’ decisions about safe and appropriate RA management decisions,33these resources do not necessarily bridge the ‘know-do’ gap for clinicians or empower patients to engage in shared decision-making.34Supporting clinicians with clinician-centred, practical guidance (eg, guidance on ‘ what to say’ and ‘ what to do’ ) on how to practically implement evidence into routine clinical practice is therefore important,34particularly in diseases like RA where evidence–practice gaps exist.3536To the best of our knowledge, this is the first study that has addressed this issue as it relates to cross-discipline management of RA in the context of contraception, pregnancy, breast feeding and early parenting.']	(40109, 40971)
405709	explicit_question	PMC5030591	[(48558, 48562)]	what	['Although clinical guidelines provide necessary information on ‘what care’ should be provided, guidance on ‘how’ to provide the care is rarely described.']	(48495, 48647)
405710	explicit_question	PMC5030591	[(48602, 48605)]	how	['Although clinical guidelines provide necessary information on ‘what care’ should be provided, guidance on ‘how’ to provide the care is rarely described.']	(48495, 48647)
406234	explicit_question	PMC5030620	[(63814, 63818)]	What	['Priority questions : What is the ‘normal’ epigenome?']	(63793, 63845)
406235	explicit_question	PMC5030620	[(63844, 63845)]	?	['Priority questions : What is the ‘normal’ epigenome?']	(63793, 63845)
406236	explicit_question	PMC5030620	[(63846, 63850)]	What	['What are the real short- and/or long-term consequence(s) of environmentally induced epigenetic change(s)?']	(63846, 63951)
406237	explicit_question	PMC5030620	[(63950, 63951)]	?	['What are the real short- and/or long-term consequence(s) of environmentally induced epigenetic change(s)?']	(63846, 63951)
406238	explicit_question	PMC5030620	[(74834, 74836)]	Do	['Do we run the risk of banning a chemical that does not demonstrate any epigenetic toxicity at the levels found within the environment or human populations only to replace it with an alternative whose characteristics and potential effects we know even less about?']	(74834, 75096)
406239	explicit_question	PMC5030620	[(75095, 75096)]	?	['Do we run the risk of banning a chemical that does not demonstrate any epigenetic toxicity at the levels found within the environment or human populations only to replace it with an alternative whose characteristics and potential effects we know even less about?']	(74834, 75096)
406240	explicit_question	PMC5030620	[(25230, 25233)]	how	['Early childhood and adolescence are also periods of significant growth and development, so it is easy to envisage how environmentally induced epigenetic changes during these stages could have detrimental effects on future health and fertility.']	(25116, 25359)
406241	explicit_question	PMC5030620	[(1276, 1279)]	how	['Consequently, there is worldwide recognition of this phenomenon, and discussion on how to both guide further scientific research towards a greater mechanistic understanding of environmentally induced epigenetic toxicity in humans, and translate relevant research outcomes into appropriate regulatory policies for effective public health protection.']	(1193, 1541)
406242	explicit_question	PMC5030620	[(55473, 55477)]	What	['Priority questions: What are the detailed mechanism(s) that link a particular exposure to a specific adverse effect?']	(55453, 55569)
406243	explicit_question	PMC5030620	[(55568, 55569)]	?	['Priority questions: What are the detailed mechanism(s) that link a particular exposure to a specific adverse effect?']	(55453, 55569)
