	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
237665	difficult_task	PMC4260194	[(43523, 43532)]	could not	['[10:2]\nThe foods this woman had consumed for her entire life could not possibly be unhealthy, for in this woman’s opinion, she would have previously suffered illness if that was the case.']	(43462, 43649)
237666	difficult_task	PMC4260194	[(44933, 44940)]	complex	['Our findings from the photo-assisted interviews validates the finding of the scoping review that there is a complex interplay of cultural, social, and economic factors exists to affect the food choices, intake and nutritional adequacy for pregnant immigrant women [33].']	(44825, 45094)
237667	difficult_task	PMC4260194	[(45883, 45892)]	difficult	['As a result, influencing dietary behavior change may be particularly difficult in these groups, particularly when the changes are perceived to clash with one’s own customs that provide emotional connections to home.']	(45814, 46029)
237668	difficult_task	PMC4260194	[(46820, 46830)]	difficulty	['Conversely a few studies have reported that immigrant women experience difficulty in following healthy diet advice during pregnancy that is provided by health care personnel.']	(46749, 46923)
237669	difficult_task	PMC4260194	[(46959, 46970)]	challenging	['Some studies indicate this is most challenging when they are from low-income groups [42,45,50], although cost of food was not as salient for our participants.']	(46924, 47082)
237670	difficult_task	PMC4260194	[(49559, 49569)]	challenges	['Study limitations\nRecruitment from the diverse ethnocultural group was the key challenges in this research project.']	(49480, 49595)
237671	difficult_task	PMC4260194	[(50952, 50955), (50963, 50971)]	not ... possible	['Clearly potential and actual participants had many stresses to grapple with and participation in this research study, even for those who were interested, was not always possible.']	(50794, 50972)
237672	difficult_task	PMC4260194	[(52360, 52371)]	challenging	['Conclusion\nIn a multicultural society that contemporary Canada is, it is challenging for health practitioners to understand various ethnocultural dietary norms and practices.']	(52287, 52461)
237673	difficult_task	PMC4260194	[(52792, 52802)]	complexity	['It is critical that health care providers recognize the complexity in cultural food and health beliefs and practices, and how socioeconomic status, age, ethnicity and family structure and support may differentially shape these beliefs and practices.']	(52736, 52985)
238144	difficult_task	PMC4263713	[(5528, 5537)]	challenge	['Finally, we analysed these changes using a two-way analysis of variance (ANOVA) with the Bonferroni post hoc test to determine the main effects of VA supplementation and LPS challenge on changes in lymphocyte percentages.']	(5354, 5575)
238145	difficult_task	PMC4263713	[(18844, 18853)]	challenge	['The post hoc test showed that the VA level ( P \u200a=\u200a0.0006) and LPS treatment ( P<0.0001) significantly affected IgA levels; moreover, the P value of the interaction between the LPS challenge and the VA level was 0.0002 (Fig.']	(18664, 18887)
238146	difficult_task	PMC4263713	[(19757, 19766)]	challenge	['3Ashows, the percentage of CD4+CD25+T lymphocytes was significantly higher in the rats in the VAS1 group (10.78±1.99%) compared with the rats in the VAD group (5.77±1.05%) in the absence of LPS challenge.']	(19563, 19767)
238147	difficult_task	PMC4263713	[(21612, 21621)]	challenge	['A) Effects of VAS and LPS challenge on the percentages of CD4+CD25+T cells in the spleens of the rats in the five groups (n\u200a=\u200a8 to 10).']	(21586, 21721)
238148	difficult_task	PMC4263713	[(22023, 22032)]	challenge	['D) The effects of VAS and LPS challenge on the percentages of CD4+CD8+T cells in the spleens of the rats in the five groups (n\u200a=\u200a8 to 10).']	(21993, 22131)
238149	difficult_task	PMC4263713	[(23899, 23908)]	challenge	['The above findings indicate that VAS during the last stage of gestation and during the early postnatal stage can decrease the percentage of B lymphocytes in the MLNs independent of LPS challenge.10.1371/journal.pone.0114934.g004\n\nCaption (FIG): FIGURE 4\nEffects of VAS and LPS challenge on the numbers of B lymphocytes in MLNs (n\u200a=\u200a8 to 10).']	(23714, 24055)
238150	difficult_task	PMC4263713	[(23991, 24000)]	challenge	['The above findings indicate that VAS during the last stage of gestation and during the early postnatal stage can decrease the percentage of B lymphocytes in the MLNs independent of LPS challenge.10.1371/journal.pone.0114934.g004\n\nCaption (FIG): FIGURE 4\nEffects of VAS and LPS challenge on the numbers of B lymphocytes in MLNs (n\u200a=\u200a8 to 10).']	(23714, 24055)
238151	difficult_task	PMC4263713	[(26074, 26083)]	challenge	['In the present study, both LPS challenge and VA supplementation failed to change the percentages of CD4+CD25+T cells in the PPs, which was inconsistent with the results obtained for the splenic CD4+CD25+T cells.']	(26043, 26254)
238152	difficult_task	PMC4263713	[(29100, 29109)]	challenge	['A) The effects of VAS and LPS challenge on the percentage of CD8+IELs in the rats in the five groups (VAD, VASP, VAS1, VAS2 and VAS3).']	(29070, 29204)
238153	difficult_task	PMC4263713	[(30899, 30908)]	challenge	['7), which is consistent with the effects on the IgA levels of the intestine.10.1371/journal.pone.0114934.g007\n\nCaption (FIG): FIGURE 7\nEffects of VAS and LPS challenge on the levels of pIgR mRNA expression in the intestine.']	(30741, 30964)
238154	difficult_task	PMC4263713	[(36012, 36021)]	challenge	['Thus, we propose that VA intervention in early life could directly promote the homing of B cells to the gut from the MLNs, thereby inducing the secretion of IgA in the intestine following LPS challenge.']	(35820, 36022)
238415	difficult_task	PMC4264037	[(10547, 10554)]	complex	['This issue was recently made more complex by the discovery that POMC neurons are indeed reduced in mice when Nhlh2 is knocked out specifically in GnRH-expressing neurons[27].']	(10513, 10687)
238416	difficult_task	PMC4264037	[(11522, 11529)]	complex	['The situation becomes more complex in heterozygous mutants, as Mash1+/−mice show an 18% increase in NPY neurons and approximately normal numbers of POMC neurons[28].']	(11495, 11660)
238417	difficult_task	PMC4264037	[(13455, 13465)]	impossible	['Unless a special effort is made, it is impossible to tell whether a give neuron has the expected phenotype (beyond merely expressing a certain neuropeptide), or whether it possesses latent defects.']	(13416, 13613)
238418	difficult_task	PMC4264037	[(37653, 37664)]	complicated	['This becomes a complicated matter to test in\xa0vivo , as models of maternal obesity presumably raise serum cholesterol, and post-translational modification of the Shh peptide with cholesterol is an important regulator of its function[88], thereby confounding the effects of cholesterol and leptin[66].']	(37638, 37937)
238884	difficult_task	PMC4266867	[(20527, 20541)]	multifactorial	['Although the etiology of abnormal puberty in these patients is multifactorial, nutritional deficiency largely contributes to their growth and pubertal delay.']	(20464, 20621)
239192	difficult_task	PMC4268639	[(3409, 3419)]	complexity	"[""Vulnerability to these chronic diseases appears rooted in the pre-conceptional and post-conceptional time periods.2Previously presumed inevitable expressions of fixed genetic inheritance are giving way to the more hopeful realization of epigenetic modification of phenotype, first suggested by Lamarck and explored by Roseboom and others in their analysis of the chronic disease outcomes of offspring conceived during Germany's annexation of the Netherlands, characterized by intentional and fixed-time starvation of the population.3Lumey and others recognized a strong association between manifestations of specific chronic disease in adults and the trimester during which maternal starvation occurred and that neonates who were small for their gestational age (SGA) were at the highest risk.4Further, the large-forgestational-age neonates (LGA) carried increased risk for adult expression of all four of the chronic diseases noted above and that postpartum under- or over-feeding also contributed to adult health risk.5\nPredispositions to these morbidities, as well as osteoporosis, some cancers (CA), aging, and sex-specific disease6,7appear malleable based on availability of micronutriture, complexity of maternal/fetal gut micro-biota, dietary fatty acid and protein composition, and toxic exposure, although debate remains about the efficacy of individual nutrient levels in pregnancy.""]"	(2213, 3605)
