	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
247160	full_unknown	PMC4302429	[(31383, 31392)]	not known	['The influence of vitamin D on the course of CNS infections is not known.']	(31321, 31393)
247161	full_unknown	PMC4302429	[(32444, 32451)]	unclear	['At this time, the physiological significance of this finding was unclear.']	(32379, 32452)
247379	full_unknown	PMC4302607	[(18316, 18324)]	not know	['A number of obstetricians commented that sometimes women are unaware that they could access their services without a referral, while other health care providers voiced the concern that women simply do not know where to go for PNC or how to access certain services.']	(18115, 18379)
247380	full_unknown	PMC4302607	[(48957, 48970)]	knowledge gap	['Our study was designed to address this knowledge gap in the belief that providers could contribute rich information informed by their experiences within the health system and their daily interactions with the pregnant women they serve.']	(48918, 49153)
247910	full_unknown	PMC4303849	[(14095, 14109)]	remain elusive	['The mechanisms underlying improved CYP27B1 activity during pregnancy remain elusive, partly because its known regulatory factors stay unchanged during this period, such as PTH [54,55,56,59], which may be even lower with respect to non-gravid women [58,64].']	(14026, 14282)
247911	full_unknown	PMC4303849	[(17170, 17177)]	unknown	['Regarding DBP, two longitudinal studies indicate that this protein increases 25% to 56% during pregnancy [59,67], but the mechanisms leading to this increment are still unknown.']	(17001, 17178)
247912	full_unknown	PMC4303849	[(19640, 19662)]	remains far from clear	['Therefore, even if the uptake of 25OHD by proximal tubule cells evidently depends on the internalization of DBP, the functional significance of the placental megalin/cubilin endocitic complex expression and functionality remains far from clear.']	(19419, 19663)
247913	full_unknown	PMC4303849	[(35386, 35401)]	remains unclear	['In this sense, 25OHD could exert a protective role in preterm birth but this still remains unclear, since in a multicenter American cohort with twin-gestation women [162], it was observed that women with sufficiency in 25OHD (>75 nmol/L) had a 60% lower risk of preterm labor in comparison to those <75 nmol/L (OR 0.4, 95% CI 0.2–0.8).']	(35303, 35638)
247914	full_unknown	PMC4303849	[(38878, 38893)]	being evaluated	['DALI is a multicenter European protocol in which the risk of GDM is being evaluated in 880 pregnant women divided into eight intervention groups considering physical activity, healthy eating habits and VD3supplementation (1600 IU/day or placebo).']	(38810, 39056)
247915	full_unknown	PMC4303849	[(44389, 44398)]	uncertain	['The authors discuss that the potential mechanisms which can explain this U-shaped SGA risk remain uncertain, but the risk of other diseases such as allergic responses or atopic disorders present a similar pattern.']	(44291, 44504)
247916	full_unknown	PMC4303849	[(50098, 50105)]	not yet	['Dose Regimens and Vitamin D Supplementation in Pregnant Women\nDespite the health advantages associated with a sufficient VD status during pregnancy, as described previously, at this time general consensus supporting a guideline for VD supplementation in pregnant population has not yet been reached.']	(49820, 50119)
248756	full_unknown	PMC4309881	[(563, 570)]	unclear	['However, it is unclear whether any neuro-anatomical and/or behavioral changes would occur in the offspring and persist into adulthood.']	(548, 682)
248757	full_unknown	PMC4309881	[(705, 718)]	knowledge gap	['Methods\nTo fill this knowledge gap we assessed the brain morphology and behavior of 8-week-old young-adult CD-1 mice, who were exposed to the KD in utero, and were fed only a standard-diet (SD) in postnatal life.']	(684, 896)
248758	full_unknown	PMC4309881	[(3405, 3413)]	no study	['To the best of our knowledge, no study has thoroughly investigated the neuroanatomical along with the behavioral effects of prenatal exposure to a KD.']	(3375, 3525)
248759	full_unknown	PMC4309881	[(28648, 28662)]	remain unknown	['The effects of gender on rodent neurobehavior have been previously reported (van Haaren et\xa0al.1990; Lopez-Aumatell et\xa0al.2008; Breu et\xa0al.2012; Kazutaka et\xa0al.2012; Rood et\xa0al.2012); however, the underlying mechanisms remain unknown.']	(28430, 28663)
249029	full_unknown	PMC4311629	[(11958, 11983)]	remains to be established	['Whether “brite” adipocytes descend from unique precursors, or share progenitors with either white or classic brown adipocytes still remains to be established (for rev., see Chechi et al.,2013).']	(11826, 12019)
249030	full_unknown	PMC4311629	[(12288, 12296)]	Whatever	['Whatever their developmental origin, white, “brite” and brown adipocytes seem to greatly differ in their function.']	(12288, 12402)
249031	full_unknown	PMC4311629	[(31232, 31234), (31244, 31253)]	No ... available	['No data are available as yet with regard to the impact of early leptin administration on the subsequent “browning” of WAT and the related regulation of glucose metabolism, as well as the response to hypercaloric diets later in life in the offspring.']	(31232, 31481)
249032	full_unknown	PMC4311629	[(3711, 3735)]	far from being unraveled	['Although the pathogenesis of obesity is extremely complex and is far from being unraveled, the key component of the obesity epidemic is long-term dysregulation of energy balance, comprising increased energy intake and/or reduced energy expenditure.']	(3646, 3894)
249033	full_unknown	PMC4311629	[(4307, 4310)]	New	['New alternatives focusing on adipose tissue function could potentially be of therapeutic relevance in the future.']	(4307, 4420)
249267	full_unknown	PMC4314242	[(275, 290)]	remains unknown	['Maternal Arsenic Exposure, Arsenic Methylation Efficiency, and Birth Outcomes in the Biomarkers of Exposure to ARsenic (BEAR) Pregnancy Cohort in Mexico\n\nAbstract\nBackground: Exposure to inorganic arsenic (iAs) from drinking water is a global public health problem, yet much remains unknown about the extent of exposure in susceptible populations.']	(0, 347)
249268	full_unknown	PMC4314242	[(6174, 6194)]	not well established	['However, the impact of this altered metabolism on pregnant women’s or children’s health is not well established.']	(6083, 6195)
249269	full_unknown	PMC4314242	[(7099, 7120)]	have not been studied	['The effects of iAs exposure on pregnant women and their newborn children have not been studied in this region.']	(7026, 7136)
249270	full_unknown	PMC4314242	[(30091, 30098)]	unknown	['Although it is currently unknown whether the later-life health of the infants in this study will be influenced by the observed differences in birth weight, gestational age, and newborn length, these relationships will be important given global worldwide exposure to arsenic.']	(30066, 30340)
249548	full_unknown	PMC4314531	[(203, 212)]	not known	['It is not known whether the developing hematopoietic system is subject to metabolic programming via in utero high-fat diet (HFD) exposure, an established mechanism of adult disease in several organ systems.']	(197, 403)
249549	full_unknown	PMC4314531	[(2949, 2964)]	remains unclear	['These multiple lines of evidence present prenatal development as a period of global susceptibility for diet-induced metabolic injury, fetal programming and postnatal organ dysfunction[8], but it remains unclear as to what extent the developing hematopoietic system is vulnerable.']	(2754, 3033)
249550	full_unknown	PMC4314531	[(3203, 3217)]	yet no studies	['Adverse developmental programming predisposes individuals to chronic conditions, such as metabolic syndrome[9,10], in which inflammation plays a substantial role[7,11], yet no studies have addressed the impact of fetal programming on the hematopoietic stem cells (HSC) from which adaptive and innate immunity arise.']	(3034, 3349)
249551	full_unknown	PMC4314531	[(4407, 4412)]	novel	['Our observations of maternal diet- and obesity-induced vulnerability of the fetal HSPC pool provide novel mechanistic and functional evidence for in utero metabolic programming of the hematopoietic system.']	(4307, 4512)
249552	full_unknown	PMC4314531	[(27722, 27737)]	little is known	['Postnatal HSPC are profoundly susceptible to metabolic cues and rely heavily upon glycolysis and fatty acid oxidation for control of cell fate, and though little is known about fetal HSPC metabolism, a recent study reported that glucose metabolism increases HSC production in zebrafish[12,51].']	(27567, 27860)
