	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_VITAMIN_D_GENE_LIST	TOTAL_SUCCESSES_IN_VITAMIN_D_GENE_LIST	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
13266	GO_0000904	cell morphogenesis involved in differentiation	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9815	PR_000029594	protein lifeguard 3	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13264	CHEBI_51338	dendrimer macromolecule	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13258	CHEBI_82283	Tungsten carbide	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13255	UBERON_0008826	pulmonary surfactant	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13252	CHEBI_53214	isophorone diisocyanate	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13245	GO_0060218	hematopoietic stem cell differentiation	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13244	GO_0051654	establishment of mitochondrion localization	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13242	CHEBI_71207	(2Z,4E)-2-hydroxy-6-oxohexa-2,4-dienoic acid	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9823	PR_000005366	cocaine esterase	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13240	PR_000009296	kinesin-like protein KIF1B	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12576	GO_0039599	cleavage by virus of host mRNA	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9798	GO_0046140	corrin biosynthetic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13307	GO_0039685	rolling hairpin viral DNA replication	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12569	PR_000010490	neutrophil collagenase	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9768	CHEBI_53374	gamma-poly(L-glutamic acid) macromolecule	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13368	CHEBI_32155	stigmatellin A	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9770	CHEBI_86949	syringyl alcohol diacetate	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12542	CHEBI_75228	sodium lactate	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10247	CHEBI_2412	acetylagmatine	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13361	GO_0019657	glycolytic fermentation to propionate	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9779	PR_000001702	mas-related G-protein coupled receptor X1	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9780	CHEBI_27490	2-fluorobenzoyl-CoA	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13360	CHEBI_83405	GDC-0879	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12558	UBERON_0004101	nasolabial region	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12561	CHEBI_17937	L-rhamnono-1,4-lactone	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13353	UBERON_0002380	trapezius muscle	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10222	GO_0030428	cell septum	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10243	CHEBI_28618	1,4-dichlorobenzene	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13350	CHEBI_78702	S. flexneri serotype 1a O-polysaccharide (O factor 9-positive)	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13346	GO_0009435	NAD biosynthetic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13342	CHEBI_25879	pentaerythritol tetranitrate	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13332	PR_000016373	transducin-like enhancer protein 2	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9790	GO_0005823	central plaque of spindle pole body	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13324	UBERON_0022279	strand of hair on external ear	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9791	PR_000013031	periostin	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13322	PR_000012222	protein-arginine deiminase type-4	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9793	PR_000011048	nuclear receptor corepressor 2	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13318	GO_0005935	cellular bud neck	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13313	GO_0072137	condensed mesenchymal cell proliferation	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12563	GO_0007099	centriole replication	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12562	CHEBI_82444	Dichloroacetonitrile	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9831	CHEBI_27870	biocytin	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9836	CHEBI_39245	beta,beta-trehalose	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9844	GO_0016006	Nebenkern	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9888	CHEBI_51514	N-acylamide	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10205	UBERON_0009834	dorsolateral prefrontal cortex	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9900	PR_000015005	mitochondrial dicarboxylate carrier	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13156	PR_000011035	Nck-associated protein 1	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13152	CHEBI_38208	aminoacylpyridine	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10204	GO_0019345	cysteine biosynthetic process via S-sulfo-L-cysteine	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12617	CL_0000079	stratified epithelial cell	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10202	UBERON_0002729	claustral amygdaloid area	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13148	GO_0070987	error-free translesion synthesis	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13147	PR_000013899	DNA repair protein REV1	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10199	CHEBI_3125	Bisacodyl	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9912	GO_0007190	activation of adenylate cyclase activity	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13173	CL_0002237	luminal epithelial cell of prostatic duct	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12618	GO_0034383	low-density lipoprotein particle clearance	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13120	GO_0051010	microtubule plus-end binding	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9920	PR_000006666	developmental pluripotency-associated protein 3	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13116	UBERON_0010511	strand of awl hair	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13110	PR_000012809	cytosolic phospholipase A2 zeta	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12619	GO_0006193	ITP catabolic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9929	CHEBI_68318	galanthamine Trifluoroacetic acid	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13099	GO_0034365	discoidal high-density lipoprotein particle	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10197	GO_0043058	regulation of backward locomotion	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12624	CHEBI_39237	farnesene	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12638	GO_0051677	pullulan biosynthetic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9934	CHEBI_75961	1-(3-O-sulfo-beta-D-galactosyl)-N-[(2R)-2-hydroxybehenoyl]sphingosine(1-)	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13087	PR_000029550	interferon-induced protein with tetratricopeptide repeats 1	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13127	GO_0009504	cell plate	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12643	UBERON_0006860	swim bladder	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9886	CHEBI_63277	UDP-2-acetamido-4-azaniumyl-2,4,6-trideoxy-alpha-D-glucose(1-)	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9882	UBERON_0006517	kidney calyx	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13235	PR_000013139	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9845	CHEBI_28179	benzamide	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10221	GO_0097495	H-NS-Hha complex	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10214	UBERON_0000942	frontal nerve (branch of ophthalmic)	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13229	PR_000013094	protein phosphatase 1F	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9848	CHEBI_37988	micronomicin	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9851	GO_0070991	medium-chain-acyl-CoA dehydrogenase activity	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12599	GO_0009449	gamma-aminobutyric acid biosynthetic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13225	GO_0044578	butyryl-CoA biosynthetic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13221	UBERON_0002502	round window of inner ear	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13215	GO_0044347	cell wall polysaccharide catabolic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12604	GO_0032116	SMC loading complex	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13177	GO_0001821	histamine secretion	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9858	CL_0000147	pigment cell	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13203	GO_0015698	inorganic anion transport	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13201	PR_000001897	natural killer cell receptor NKG2	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9870	GO_0055095	lipoprotein particle mediated signaling	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9873	GO_0034706	sodium channel complex	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13197	PR_000001855	fractalkine	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12612	GO_0097276	cellular creatinine homeostasis	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9875	PR_000010300	mediator of RNA polymerase II transcription subunit 28	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13181	UBERON_0003660	eyelid muscle	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9877	CHEBI_50664	matrix metalloproteinase inhibitor	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
13180	GO_0000280	nuclear division	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9879	CHEBI_65650	colossolactone VII	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9881	CHEBI_31582	Etilefrine hydrochloride (TN)	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9861	CL_0000524	spheroplast	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14022	UBERON_0006062	zygapophysis	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9370	GO_0036338	viral membrane	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
9369	PR_000004677	breast cancer anti-estrogen resistance protein 3	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10538	GO_0071839	apoptotic process in bone marrow cell	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14916	CHEBI_52911	sodium green(4-)	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10536	GO_0033377	maintenance of protein location in T cell secretory granule	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14898	GO_0007488	histoblast morphogenesis	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14895	CHEBI_17549	5-aminolevulinic acid	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14894	GO_0010222	stem vascular tissue pattern formation	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8834	GO_0001826	inner cell mass cell differentiation	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14889	CHEBI_27906	ubiquinone-0	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14879	GO_0002541	activation of plasma proteins involved in acute inflammatory response	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8843	GO_0031205	endoplasmic reticulum Sec complex	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14873	CL_0002158	external epithelial cell of tympanic membrane	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12077	CL_0000132	corneal endothelial cell	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8850	GO_0015977	carbon fixation	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8852	CHEBI_35285	iminium betaine	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14866	CHEBI_50191	trideoxyhexose	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12078	GO_0070802	regulation of metula development	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8857	UBERON_0005976	ansiform lobule crus I	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14861	CHEBI_68604	betamethasone phosphate(2-)	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14860	GO_0018980	2,4,5-trichlorophenoxyacetic acid metabolic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14859	GO_0044542	plasminogen activation in other organism	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8860	GO_0032612	interleukin-1 production	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8864	CHEBI_51175	organoaluminium compound	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8865	CHEBI_36631	acyclic carboxylic anhydride	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8866	GO_0005938	cell cortex	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8869	CL_0002642	epithelial cell of esophageal cardiac gland	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14923	GO_0003261	cardiac muscle progenitor cell migration to the midline involved in heart field formation	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14924	SO_0000986	topology_attribute	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12062	GO_0006663	platelet activating factor biosynthetic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8821	CL_1000494	nephron tubule epithelial cell	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12039	CHEBI_15677	(R)-(-)-allantoin	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14979	UBERON_2002160	ural centrum 3	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8784	CHEBI_52435	propicillin(1-)	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14972	CHEBI_30613	glucarate(2-)	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14970	PR_000016263	transcription factor AP-2-alpha	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10561	CHEBI_67078	Delta(9)-tetrahydrocannabinolic acid	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8790	GO_0097186	amelogenesis	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10558	PR_000005267	cyclin-dependent kinase 9	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8793	GO_0010154	fruit development	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14953	UBERON_0006631	right atrium auricular region	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14949	GO_0009302	sno(s)RNA transcription	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8798	PR_000008649	humanin	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8870	GO_0002083	4-hydroxybenzoate decaprenyltransferase activity	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8799	UBERON_0003125	vitelline membrane	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
12058	CHEBI_59777	ketal	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14944	CHEBI_25671	oligoglycosylglucoses	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8805	PR_000003594	3-ketoacyl-CoA thiolase, peroxisomal	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
8807	GO_0006703	estrogen biosynthetic process	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
10548	CHEBI_85388	tiagabine hydrochloride	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14942	CHEBI_52302	Cy2 dye	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
14940	GO_0048813	dendrite morphogenesis	0.1582673225082786	327724	1	51868	1	1.0	False	0.3342218204141381	False
