	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_IGNORANCE_CATEGORY	TOTAL_SUCCESSES_IN_IGNORANCE_CATEGORY	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
12878	CHEBI_62487	dCpdG	1.0	182892	1	8688	0	1.0	False	1.0	False
12877	PR_000011599	protein BCAP	1.0	182892	9	8688	0	1.0	False	1.0	False
11298	CHEBI_7731	ofloxacin	1.0	182892	4	8688	0	1.0	False	1.0	False
11299	PR_000012760	pituitary homeobox 1	1.0	182892	1	8688	0	1.0	False	1.0	False
11300	PR_000008559	putative spermatid-specific linker histone H1-like protein	1.0	182892	1	8688	0	1.0	False	1.0	False
11335	PR_000012773	polycystin-2	1.0	182892	6	8688	0	1.0	False	1.0	False
11301	CHEBI_74440	epidermal growth factor receptor antagonist	1.0	182892	1	8688	0	1.0	False	1.0	False
11303	UBERON_0005456	jugular foramen	1.0	182892	1	8688	0	1.0	False	1.0	False
12876	PR_000004775	BMP-binding endothelial regulator protein	1.0	182892	19	8688	0	1.0	False	1.0	False
11304	GO_0001570	vasculogenesis	1.0	182892	6	8688	0	1.0	False	1.0	False
12874	CHEBI_15838	(7R)-7-(5-carboxy-5-oxopentanamido)cephalosporanic acid	1.0	182892	2	8688	0	1.0	False	1.0	False
11305	CHEBI_9584	desiccated thyroid extract	1.0	182892	2	8688	0	1.0	False	1.0	False
11306	CHEBI_27452	styrene	1.0	182892	8	8688	0	1.0	False	1.0	False
11308	GO_0060562	epithelial tube morphogenesis	1.0	182892	1	8688	0	1.0	False	1.0	False
11309	UBERON_0003133	reproductive organ	1.0	182892	15	8688	0	1.0	False	1.0	False
11302	PR_000016197	transcobalamin-2	1.0	182892	1	8688	0	1.0	False	1.0	False
11336	PR_000015409	vinexin	1.0	182892	3	8688	0	1.0	False	1.0	False
11337	PR_000006147	lanosterol 14-alpha demethylase	1.0	182892	1	8688	0	1.0	False	1.0	False
12869	GO_0016559	peroxisome fission	1.0	182892	10	8688	0	1.0	False	1.0	False
11361	CL_0002194	monopoietic cell	1.0	182892	2	8688	0	1.0	False	1.0	False
11362	GO_0055091	phospholipid homeostasis	1.0	182892	2	8688	0	1.0	False	1.0	False
11363	UBERON_0001954	Ammon's horn	1.0	182892	26	8688	0	1.0	False	1.0	False
11364	PR_000012774	polycystic kidney disease 2-like 1 protein	1.0	182892	17	8688	0	1.0	False	1.0	False
11365	GO_0002066	columnar/cuboidal epithelial cell development	1.0	182892	1	8688	0	1.0	False	1.0	False
11366	GO_0071744	IgE B cell receptor complex	1.0	182892	5	8688	0	1.0	False	1.0	False
11367	GO_0035353	nicotinamide mononucleotide transmembrane transport	1.0	182892	2	8688	0	1.0	False	1.0	False
11368	UBERON_3010021	dorsal glands	1.0	182892	8	8688	0	1.0	False	1.0	False
11360	CHEBI_67016	tetrahydrofolate	1.0	182892	21	8688	0	1.0	False	1.0	False
11369	PR_000004207	ADP-ribosylation factor GTPase-activating protein 2	1.0	182892	1	8688	0	1.0	False	1.0	False
11371	GO_0042471	ear morphogenesis	1.0	182892	7	8688	0	1.0	False	1.0	False
11372	CHEBI_7915	pantoprazole	1.0	182892	4	8688	0	1.0	False	1.0	False
11373	GO_0042455	ribonucleoside biosynthetic process	1.0	182892	5	8688	0	1.0	False	1.0	False
12863	GO_0009302	sno(s)RNA transcription	1.0	182892	1	8688	0	1.0	False	1.0	False
11374	PR_000007270	exostosin-like 1	1.0	182892	6	8688	0	1.0	False	1.0	False
11375	CHEBI_79182	18-hydroxyoctadecanoic acid	1.0	182892	1	8688	0	1.0	False	1.0	False
11376	GO_0031143	pseudopodium	1.0	182892	1	8688	0	1.0	False	1.0	False
11377	CHEBI_24679	hydroxybenzyl alcohol	1.0	182892	1	8688	0	1.0	False	1.0	False
12864	GO_0044804	autophagy of nucleus	1.0	182892	1	8688	0	1.0	False	1.0	False
11292	PR_000009895	phosphatidate phosphatase LPIN2	1.0	182892	1	8688	0	1.0	False	1.0	False
12865	CHEBI_9150	simvastatin	1.0	182892	1	8688	0	1.0	False	1.0	False
11356	PR_000003583	tyrosine-protein kinase ABL2	1.0	182892	2	8688	0	1.0	False	1.0	False
12867	UBERON_0009878	mesopodial skeleton	1.0	182892	1	8688	0	1.0	False	1.0	False
11338	GO_0016038	absorption of visible light	1.0	182892	1	8688	0	1.0	False	1.0	False
11339	UBERON_0003092	ultimobranchial body	1.0	182892	1	8688	0	1.0	False	1.0	False
11340	GO_0006509	membrane protein ectodomain proteolysis	1.0	182892	3	8688	0	1.0	False	1.0	False
11341	CHEBI_5106	flunisolide	1.0	182892	1	8688	0	1.0	False	1.0	False
11342	UBERON_0003055	periderm	1.0	182892	3	8688	0	1.0	False	1.0	False
11343	CHEBI_23234	dichromic acid	1.0	182892	5	8688	0	1.0	False	1.0	False
11345	PR_000003679	actin, alpha cardiac muscle 1	1.0	182892	5	8688	0	1.0	False	1.0	False
11358	UBERON_2000120	lateral line ganglion	1.0	182892	1	8688	0	1.0	False	1.0	False
12866	CHEBI_48138	siloxane	1.0	182892	1	8688	0	1.0	False	1.0	False
11347	CHEBI_52693	BODIPY TR-X phallacidin	1.0	182892	1	8688	0	1.0	False	1.0	False
11348	PR_000011533	nuclear transport factor 2	1.0	182892	11	8688	0	1.0	False	1.0	False
11349	CHEBI_28555	1-chloro-2,2-bis(4-chlorophenyl)ethane	1.0	182892	2	8688	0	1.0	False	1.0	False
11350	CHEBI_82754	microcin c	1.0	182892	2	8688	0	1.0	False	1.0	False
11351	PR_000016001	T-box transcription factor T	1.0	182892	3	8688	0	1.0	False	1.0	False
11352	CHEBI_16668	hypotaurine	1.0	182892	1	8688	0	1.0	False	1.0	False
11353	GO_0008150	biological_process	1.0	182892	103	8688	0	1.0	False	1.0	False
11354	UBERON_0000415	artery wall	1.0	182892	8	8688	0	1.0	False	1.0	False
11346	UBERON_0005904	duct of male reproductive system	1.0	182892	4	8688	0	1.0	False	1.0	False
11291	UBERON_0005749	glomerular tuft	1.0	182892	1	8688	0	1.0	False	1.0	False
12881	CHEBI_22583	antifeedant	1.0	182892	17	8688	0	1.0	False	1.0	False
11290	CHEBI_83526	4-formylaminoantipyrine	1.0	182892	1	8688	0	1.0	False	1.0	False
11223	CL_0000541	melanoblast	1.0	182892	1	8688	0	1.0	False	1.0	False
11224	UBERON_0006310	vitelline venous plexus	1.0	182892	14	8688	0	1.0	False	1.0	False
11225	GO_0032118	horsetail-astral microtubule organization	1.0	182892	1	8688	0	1.0	False	1.0	False
11226	SO_0000651	cytosolic_LSU_rRNA	1.0	182892	1	8688	0	1.0	False	1.0	False
11227	GO_0044391	ribosomal subunit	1.0	182892	1	8688	0	1.0	False	1.0	False
11228	UBERON_0034987	lumbar nerve plexus	1.0	182892	1	8688	0	1.0	False	1.0	False
11229	CHEBI_63708	isopimara-8(14),15-diene	1.0	182892	5	8688	0	1.0	False	1.0	False
11231	CHEBI_30881	xanthine-8-carboxylic acid	1.0	182892	41	8688	0	1.0	False	1.0	False
11222	UBERON_3000943	pseudofirmisternal girdle	1.0	182892	1	8688	0	1.0	False	1.0	False
11232	PR_000027547	histone H2A	1.0	182892	36	8688	0	1.0	False	1.0	False
11234	GO_0008386	cholesterol monooxygenase (side-chain-cleaving) activity	1.0	182892	1	8688	0	1.0	False	1.0	False
12890	CHEBI_25741	oxide	1.0	182892	9	8688	0	1.0	False	1.0	False
11236	UBERON_2000127	antorbital	1.0	182892	12	8688	0	1.0	False	1.0	False
11237	CHEBI_66701	(+)-N-(methoxycarbonyl)-N-norboldine	1.0	182892	3	8688	0	1.0	False	1.0	False
11238	UBERON_0005053	primary nerve cord	1.0	182892	6	8688	0	1.0	False	1.0	False
11239	CL_0002080	pancreatic centro-acinar cell	1.0	182892	1	8688	0	1.0	False	1.0	False
11240	GO_0035850	epithelial cell differentiation involved in kidney development	1.0	182892	2	8688	0	1.0	False	1.0	False
11241	PR_000004311	actin-related protein 2/3 complex subunit 3	1.0	182892	1	8688	0	1.0	False	1.0	False
11233	SO_0001066	compositionally_biased_region_of_peptide	1.0	182892	1	8688	0	1.0	False	1.0	False
11242	PR_000012421	proliferating cell nuclear antigen	1.0	182892	25	8688	0	1.0	False	1.0	False
11221	CHEBI_72475	acetoguanamine	1.0	182892	1	8688	0	1.0	False	1.0	False
11219	UBERON_0000058	duct	1.0	182892	1	8688	0	1.0	False	1.0	False
11200	CL_0012001	neuron of the forebrain	1.0	182892	4	8688	0	1.0	False	1.0	False
12893	CHEBI_33351	seaborgium atom	1.0	182892	17	8688	0	1.0	False	1.0	False
11203	GO_0032173	septin collar	1.0	182892	1	8688	0	1.0	False	1.0	False
11204	UBERON_1000003	dewlap	1.0	182892	1	8688	0	1.0	False	1.0	False
11205	PR_000009210	Jun dimerization protein 2	1.0	182892	7	8688	0	1.0	False	1.0	False
11206	GO_0043593	endospore coat	1.0	182892	1	8688	0	1.0	False	1.0	False
11207	UBERON_0001605	ciliary muscle	1.0	182892	1	8688	0	1.0	False	1.0	False
11208	CHEBI_9123	sertraline	1.0	182892	3	8688	0	1.0	False	1.0	False
11220	CHEBI_81103	Alisol A	1.0	182892	5	8688	0	1.0	False	1.0	False
11209	CHEBI_60984	Ac-Cha-Arg-Tic-Nle-betaPhPro-[S(oxaz)L]-NMe2	1.0	182892	1	8688	0	1.0	False	1.0	False
11211	PR_000017013	E3 ubiquitin-protein ligase UBR2	1.0	182892	2	8688	0	1.0	False	1.0	False
12892	UBERON_0002012	pulmonary artery	1.0	182892	26	8688	0	1.0	False	1.0	False
11213	CHEBI_6437	levetiracetam	1.0	182892	36	8688	0	1.0	False	1.0	False
12891	GO_0006929	substrate-dependent cell migration	1.0	182892	2	8688	0	1.0	False	1.0	False
11215	CHEBI_33011	manganide	1.0	182892	37	8688	0	1.0	False	1.0	False
11216	CHEBI_33664	monocyclic hydrocarbon	1.0	182892	1	8688	0	1.0	False	1.0	False
11217	SO_0001084	non_terminal_residue	1.0	182892	1	8688	0	1.0	False	1.0	False
11218	CHEBI_35363	carbohydrazide	1.0	182892	1	8688	0	1.0	False	1.0	False
11210	CHEBI_85135	formononetin 7-O-rutinoside	1.0	182892	4	8688	0	1.0	False	1.0	False
11378	CHEBI_3655	chlorzoxazone	1.0	182892	2	8688	0	1.0	False	1.0	False
12889	UBERON_0005986	left bundle branch	1.0	182892	1	8688	0	1.0	False	1.0	False
11244	CHEBI_35735	dicarboxylic acid monoamide	1.0	182892	3	8688	0	1.0	False	1.0	False
11271	GO_0045463	R8 cell development	1.0	182892	2	8688	0	1.0	False	1.0	False
11272	CHEBI_83286	(S)-piperalin	1.0	182892	1	8688	0	1.0	False	1.0	False
11273	PR_000014998	sodium/potassium/calcium exchanger 1	1.0	182892	2	8688	0	1.0	False	1.0	False
11275	UBERON_0004145	outflow tract	1.0	182892	61	8688	0	1.0	False	1.0	False
12884	PR_000016642	E3 ubiquitin-protein ligase TRIM11	1.0	182892	8	8688	0	1.0	False	1.0	False
11277	GO_0051325	interphase	1.0	182892	2	8688	0	1.0	False	1.0	False
11278	CL_0002609	neuron of cerebral cortex	1.0	182892	1	8688	0	1.0	False	1.0	False
11279	CHEBI_42638	flufenamic acid	1.0	182892	9	8688	0	1.0	False	1.0	False
11270	UBERON_0002244	premaxilla	1.0	182892	2	8688	0	1.0	False	1.0	False
11280	CHEBI_53409	poly[(R)-lactic acid]	1.0	182892	1	8688	0	1.0	False	1.0	False
11282	CHEBI_15513	acryloyl-CoA	1.0	182892	2	8688	0	1.0	False	1.0	False
11283	UBERON_0002775	olivocochlear bundle	1.0	182892	4	8688	0	1.0	False	1.0	False
11284	PR_000006898	endothelin-2	1.0	182892	1	8688	0	1.0	False	1.0	False
12882	UBERON_0002534	paired fin	1.0	182892	1	8688	0	1.0	False	1.0	False
11285	UBERON_2002114	cotylephore	1.0	182892	2	8688	0	1.0	False	1.0	False
11286	PR_000009268	calcium-activated potassium channel subunit beta-3	1.0	182892	2	8688	0	1.0	False	1.0	False
11287	GO_0042744	hydrogen peroxide catabolic process	1.0	182892	12	8688	0	1.0	False	1.0	False
11288	GO_0001661	conditioned taste aversion	1.0	182892	1	8688	0	1.0	False	1.0	False
12883	PR_000001220	encephalopsin	1.0	182892	3	8688	0	1.0	False	1.0	False
11243	CHEBI_33365	platinum group metal atom	1.0	182892	1	8688	0	1.0	False	1.0	False
11269	CHEBI_6901	Metocurine iodide	1.0	182892	2	8688	0	1.0	False	1.0	False
11267	GO_0071781	endoplasmic reticulum cisternal network	1.0	182892	3	8688	0	1.0	False	1.0	False
12888	PR_000016671	thyroid receptor-interacting protein 11	1.0	182892	14	8688	0	1.0	False	1.0	False
11246	PR_000003059	protein kinase C beta type	1.0	182892	77	8688	0	1.0	False	1.0	False
11247	CHEBI_6817	Methantheline	1.0	182892	1	8688	0	1.0	False	1.0	False
11248	GO_0070486	leukocyte aggregation	1.0	182892	2	8688	0	1.0	False	1.0	False
11249	GO_0042699	follicle-stimulating hormone signaling pathway	1.0	182892	16	8688	0	1.0	False	1.0	False
11250	PR_000005739	COP9 signalosome complex subunit 2	1.0	182892	7	8688	0	1.0	False	1.0	False
11251	UBERON_0001077	transverse process of vertebra	1.0	182892	2	8688	0	1.0	False	1.0	False
11252	GO_0006284	base-excision repair	1.0	182892	3	8688	0	1.0	False	1.0	False
11268	CHEBI_73469	4-diphenylacetoxy-N-methylpiperidine	1.0	182892	1	8688	0	1.0	False	1.0	False
11253	PR_000001448	fibroblast growth factor receptor 1	1.0	182892	2	8688	0	1.0	False	1.0	False
11255	GO_0006887	exocytosis	1.0	182892	7	8688	0	1.0	False	1.0	False
12887	PR_000003791	beta-adrenergic receptor kinase 1	1.0	182892	2	8688	0	1.0	False	1.0	False
11257	CHEBI_39429	hexafluoroacetone	1.0	182892	8	8688	0	1.0	False	1.0	False
11259	GO_0003390	dendrite development by retrograde extension	1.0	182892	1	8688	0	1.0	False	1.0	False
11260	PR_000015683	type 2 lactosamine alpha-2,3-sialyltransferase	1.0	182892	2	8688	0	1.0	False	1.0	False
11261	GO_0051309	female meiosis chromosome separation	1.0	182892	3	8688	0	1.0	False	1.0	False
11262	PR_000004689	B-cell lymphoma/leukemia 10	1.0	182892	21	8688	0	1.0	False	1.0	False
12885	PR_000005876	putative protein CRIPAK	1.0	182892	5	8688	0	1.0	False	1.0	False
11254	GO_0000023	maltose metabolic process	1.0	182892	2	8688	0	1.0	False	1.0	False
12862	GO_0051678	pullulan catabolic process	1.0	182892	1	8688	0	1.0	False	1.0	False
11380	PR_000003573	ATP-binding cassette sub-family G member 8	1.0	182892	19	8688	0	1.0	False	1.0	False
11381	UBERON_0001166	pylorus	1.0	182892	5	8688	0	1.0	False	1.0	False
11493	PR_000001570	P2Y purinoceptor 13	1.0	182892	11	8688	0	1.0	False	1.0	False
11494	CHEBI_47843	dithiane	1.0	182892	1	8688	0	1.0	False	1.0	False
11495	GO_0007118	budding cell apical bud growth	1.0	182892	1	8688	0	1.0	False	1.0	False
12841	PR_000005583	CAP-Gly domain-containing linker protein 3	1.0	182892	3	8688	0	1.0	False	1.0	False
11497	CHEBI_82138	Lythidathion	1.0	182892	1	8688	0	1.0	False	1.0	False
11498	PR_000013222	cAMP-dependent protein kinase catalytic subunit alpha	1.0	182892	7	8688	0	1.0	False	1.0	False
11499	PR_000009031	indoleamine 2,3-dioxygenase 2	1.0	182892	1	8688	0	1.0	False	1.0	False
11500	CL_0000621	fusion competent myoblast	1.0	182892	1	8688	0	1.0	False	1.0	False
11491	CHEBI_27024	toluenes	1.0	182892	9	8688	0	1.0	False	1.0	False
12840	GO_0046135	pyrimidine nucleoside catabolic process	1.0	182892	1	8688	0	1.0	False	1.0	False
11503	PR_000010050	transcription factor MafG	1.0	182892	10	8688	0	1.0	False	1.0	False
11505	PR_000006305	dermcidin	1.0	182892	19	8688	0	1.0	False	1.0	False
11507	UBERON_0001828	gingiva	1.0	182892	42	8688	0	1.0	False	1.0	False
11508	GO_0008355	olfactory learning	1.0	182892	61	8688	0	1.0	False	1.0	False
11509	CHEBI_52382	lanosteryl oleate	1.0	182892	2	8688	0	1.0	False	1.0	False
12839	CHEBI_86193	DAPT	1.0	182892	4	8688	0	1.0	False	1.0	False
11510	UBERON_0010305	subdivision of conjunctiva	1.0	182892	1	8688	0	1.0	False	1.0	False
11511	CL_0000835	myeloblast	1.0	182892	2	8688	0	1.0	False	1.0	False
11502	CHEBI_81548	3-vinylbacteriochlorophyllide d	1.0	182892	1	8688	0	1.0	False	1.0	False
11512	UBERON_0004603	rib 3	1.0	182892	3	8688	0	1.0	False	1.0	False
11490	CHEBI_81035	NS-5	1.0	182892	1	8688	0	1.0	False	1.0	False
11486	PR_000012609	6-phosphogluconolactonase	1.0	182892	1	8688	0	1.0	False	1.0	False
11469	UBERON_0001424	ulna	1.0	182892	1	8688	0	1.0	False	1.0	False
11470	PR_000004126	serum amyloid P-component	1.0	182892	1	8688	0	1.0	False	1.0	False
11471	GO_0015015	heparan sulfate proteoglycan biosynthetic process, enzymatic modification	1.0	182892	2	8688	0	1.0	False	1.0	False
12846	CHEBI_34838	metholone	1.0	182892	1	8688	0	1.0	False	1.0	False
11472	CHEBI_28201	rotenone	1.0	182892	1	8688	0	1.0	False	1.0	False
11473	PR_000014452	serine/threonine-protein phosphatase 6 regulatory subunit 2	1.0	182892	1	8688	0	1.0	False	1.0	False
11474	UBERON_0002328	notochord	1.0	182892	2	8688	0	1.0	False	1.0	False
12844	CL_0000083	epithelial cell of pancreas	1.0	182892	4	8688	0	1.0	False	1.0	False
11489	CHEBI_34705	dihydro-beta-erythroidine	1.0	182892	1	8688	0	1.0	False	1.0	False
11476	PR_000013950	regulator of G-protein signaling 16	1.0	182892	2	8688	0	1.0	False	1.0	False
11478	PR_000010870	myosin-VIIb	1.0	182892	2	8688	0	1.0	False	1.0	False
11479	CHEBI_36960	carbonothioic acid	1.0	182892	1	8688	0	1.0	False	1.0	False
12843	GO_0001779	natural killer cell differentiation	1.0	182892	2	8688	0	1.0	False	1.0	False
11481	CHEBI_53233	3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide	1.0	182892	17	8688	0	1.0	False	1.0	False
12842	CHEBI_73716	diazomethane	1.0	182892	1	8688	0	1.0	False	1.0	False
11483	CHEBI_82080	Fluotrimazole	1.0	182892	19	8688	0	1.0	False	1.0	False
11484	GO_0031261	DNA replication preinitiation complex	1.0	182892	1	8688	0	1.0	False	1.0	False
11485	PR_000015626	signal recognition particle subunit SRP68	1.0	182892	5	8688	0	1.0	False	1.0	False
11477	PR_000014740	splicing factor 4	1.0	182892	20	8688	0	1.0	False	1.0	False
12847	GO_0009747	hexokinase-dependent signaling	1.0	182892	1	8688	0	1.0	False	1.0	False
11513	PR_000003799	apoptosis-enhancing nuclease	1.0	182892	1	8688	0	1.0	False	1.0	False
11516	GO_0006458	'de novo' protein folding	1.0	182892	2	8688	0	1.0	False	1.0	False
11538	CHEBI_24751	hydroxytoluene	1.0	182892	1	8688	0	1.0	False	1.0	False
11539	CHEBI_62415	propanoyl-AMP	1.0	182892	15	8688	0	1.0	False	1.0	False
12836	GO_0006465	signal peptide processing	1.0	182892	2	8688	0	1.0	False	1.0	False
11540	UBERON_0002462	erector spinae muscle group	1.0	182892	2	8688	0	1.0	False	1.0	False
11541	CHEBI_64908	(3E)-2-oxohex-3-enedioate	1.0	182892	1	8688	0	1.0	False	1.0	False
11542	GO_0090440	abscisic acid transmembrane transporter activity	1.0	182892	3	8688	0	1.0	False	1.0	False
11543	GO_0014001	sclerenchyma cell differentiation	1.0	182892	1	8688	0	1.0	False	1.0	False
11544	PR_000010500	Max-binding protein MNT	1.0	182892	1	8688	0	1.0	False	1.0	False
11537	CHEBI_2944	Azafrin	1.0	182892	4	8688	0	1.0	False	1.0	False
11545	PR_000010329	tyrosine-protein kinase Mer	1.0	182892	6	8688	0	1.0	False	1.0	False
11547	GO_0019284	L-methionine salvage from S-adenosylmethionine	1.0	182892	1	8688	0	1.0	False	1.0	False
12835	UBERON_1000010	mole	1.0	182892	2	8688	0	1.0	False	1.0	False
11549	GO_0046592	polyamine oxidase activity	1.0	182892	1	8688	0	1.0	False	1.0	False
11550	GO_0006939	smooth muscle contraction	1.0	182892	2	8688	0	1.0	False	1.0	False
11551	CHEBI_16467	L-arginine	1.0	182892	1	8688	0	1.0	False	1.0	False
11553	SO_0000445	five_prime_noncoding_exon	1.0	182892	2	8688	0	1.0	False	1.0	False
11554	GO_0051770	positive regulation of nitric-oxide synthase biosynthetic process	1.0	182892	1	8688	0	1.0	False	1.0	False
11555	UBERON_0002893	nucleus of lateral olfactory tract	1.0	182892	2	8688	0	1.0	False	1.0	False
11546	CHEBI_33652	alkatriyne	1.0	182892	1	8688	0	1.0	False	1.0	False
11514	CHEBI_86029	liver X receptor agonist	1.0	182892	7	8688	0	1.0	False	1.0	False
11536	PR_000004510	ataxin-7-like protein 2	1.0	182892	14	8688	0	1.0	False	1.0	False
11534	CHEBI_50247	antidote	1.0	182892	1	8688	0	1.0	False	1.0	False
11517	CHEBI_87209	virginiamycin	1.0	182892	6	8688	0	1.0	False	1.0	False
12838	CHEBI_66894	erythropeotin receptor agonist	1.0	182892	1	8688	0	1.0	False	1.0	False
11519	GO_0015629	actin cytoskeleton	1.0	182892	6	8688	0	1.0	False	1.0	False
11520	GO_0006907	pinocytosis	1.0	182892	1	8688	0	1.0	False	1.0	False
12837	GO_0051897	positive regulation of protein kinase B signaling	1.0	182892	2	8688	0	1.0	False	1.0	False
11521	PR_000016771	testis-specific serine/threonine-protein kinase 2	1.0	182892	2	8688	0	1.0	False	1.0	False
11522	CHEBI_35861	dibenzo[a,l]pyrene	1.0	182892	1	8688	0	1.0	False	1.0	False
11523	UBERON_0010887	tragus	1.0	182892	1	8688	0	1.0	False	1.0	False
11535	UBERON_0004069	accessory olfactory bulb	1.0	182892	1	8688	0	1.0	False	1.0	False
11524	GO_0000274	mitochondrial proton-transporting ATP synthase, stator stalk	1.0	182892	18	8688	0	1.0	False	1.0	False
11526	CHEBI_35715	nitro compound	1.0	182892	1	8688	0	1.0	False	1.0	False
11527	CHEBI_51210	pivmecillinam	1.0	182892	1	8688	0	1.0	False	1.0	False
11528	CHEBI_7008	moxifloxacin hydrochloride	1.0	182892	1	8688	0	1.0	False	1.0	False
11529	GO_0006000	fructose metabolic process	1.0	182892	8	8688	0	1.0	False	1.0	False
11530	GO_0030185	nitric oxide transport	1.0	182892	28	8688	0	1.0	False	1.0	False
11531	CHEBI_35340	methamphetamine hydrochloride	1.0	182892	5	8688	0	1.0	False	1.0	False
11532	GO_0036123	histone H3-K9 dimethylation	1.0	182892	1	8688	0	1.0	False	1.0	False
11533	CL_0002028	basophil mast progenitor cell	1.0	182892	1	8688	0	1.0	False	1.0	False
11525	UBERON_0002954	dorsal hypothalamic area	1.0	182892	1	8688	0	1.0	False	1.0	False
12763	CHEBI_86899	methyl-3,4-dimethoxycinnamate	1.0	182892	3	8688	0	1.0	False	1.0	False
11468	PR_000002310	caspase-10	1.0	182892	24	8688	0	1.0	False	1.0	False
12848	SO_0001094	polypeptide_calcium_ion_contact_site	1.0	182892	1	8688	0	1.0	False	1.0	False
11404	GO_0030398	peroxisomal membrane disassembly	1.0	182892	1	8688	0	1.0	False	1.0	False
11405	GO_0005750	mitochondrial respiratory chain complex III	1.0	182892	3	8688	0	1.0	False	1.0	False
12856	CHEBI_15691	ferricytochrome c3	1.0	182892	1	8688	0	1.0	False	1.0	False
12855	UBERON_0012111	diastema	1.0	182892	1	8688	0	1.0	False	1.0	False
11406	CHEBI_28534	1,2-dibromoethane	1.0	182892	1	8688	0	1.0	False	1.0	False
11407	GO_1902428	negative regulation of water channel activity	1.0	182892	1	8688	0	1.0	False	1.0	False
11408	CHEBI_28808	mannan	1.0	182892	2	8688	0	1.0	False	1.0	False
11409	GO_0070788	conidiophore stalk development	1.0	182892	2	8688	0	1.0	False	1.0	False
11403	PR_000007333	Fanconi anemia group D2 protein	1.0	182892	1	8688	0	1.0	False	1.0	False
11410	PR_000017116	uroplakin-3b	1.0	182892	7	8688	0	1.0	False	1.0	False
12854	CHEBI_60911	racemate	1.0	182892	1	8688	0	1.0	False	1.0	False
12853	CHEBI_59554	medium-chain fatty acid	1.0	182892	1	8688	0	1.0	False	1.0	False
11413	GO_0080187	floral organ senescence	1.0	182892	2	8688	0	1.0	False	1.0	False
11414	CHEBI_51424	1H-pyrrolediyl group	1.0	182892	1	8688	0	1.0	False	1.0	False
11415	CHEBI_75772	Saccharomyces cerevisiae metabolite	1.0	182892	1	8688	0	1.0	False	1.0	False
11416	CHEBI_82721	dalbavancin	1.0	182892	1	8688	0	1.0	False	1.0	False
11417	CHEBI_78703	2-arachidonoyl-sn-glycero-3-phospho-L-serine	1.0	182892	1	8688	0	1.0	False	1.0	False
11418	GO_0043637	puromycin metabolic process	1.0	182892	1	8688	0	1.0	False	1.0	False
11411	UBERON_0014409	metacromion	1.0	182892	1	8688	0	1.0	False	1.0	False
