	OBO_ID	OBO_LABEL	ENRICHMENT_P_VALUE	TOTAL_POPULATION	TOTAL_SUCCESSES	TOTAL_IGNORANCE_CATEGORY	TOTAL_SUCCESSES_IN_IGNORANCE_CATEGORY	BONFERRONI_CRRECTION_P_VALUE	BONFERRONI_CRRECTION_P_VALUE_REJECT	BH_CRRECTION_P_VALUE	BH_CRRECTION_P_VALUE_REJECT
3786	CHEBI_35285	iminium betaine	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3774	GO_0031105	septin complex	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3788	UBERON_0007805	synsacrum	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9518	SO_0000343	match	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9515	UBERON_0003955	molar crown	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3216	CHEBI_86612	dihydroferulic acid	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9514	CL_0002184	basal proper cell of olfactory epithelium	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10162	CHEBI_61080	romidepsin	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9513	CHEBI_71464	palmitoyl ethanolamide	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12331	GO_0001949	sebaceous gland cell differentiation	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3213	PR_000006666	developmental pluripotency-associated protein 3	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9519	GO_0031554	regulation of DNA-templated transcription, termination	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3212	PR_000010093	protein MAL2	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10159	CHEBI_53214	isophorone diisocyanate	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1251	GO_0048699	generation of neurons	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
13238	CHEBI_82297	carbon black	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9550	PR_000010868	myosin-VI	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3752	UBERON_0002722	trochlear nucleus	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12243	PR_000009797	LIM/homeobox protein Lhx9	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3754	PR_000009031	indoleamine 2,3-dioxygenase 2	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
13134	PR_000014746	secreted frizzled-related protein 4	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9548	PR_000015232	Schlafen-like protein 1	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3230	CHEBI_35546	perfluorodecanoic acid	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3772	GO_0006571	tyrosine biosynthetic process	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
13133	GO_0005667	transcription factor complex	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3761	GO_0097518	parallel actin filament bundle	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9545	CHEBI_50837	estrogen antagonist	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
741	UBERON_0001012	head of radius	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12316	CHEBI_36945	sulfaniumyl group	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3765	CL_0000946	antibody secreting cell	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12326	CHEBI_82444	Dichloroacetonitrile	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9543	GO_0032059	bleb	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3224	GO_0010438	cellular response to sulfur starvation	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3760	GO_1990917	ooplasm	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10147	PR_000036181	traf3:ticam:activated TLR3/TLR4 complex (human)	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9510	PR_000009253	voltage-gated potassium channel subunit beta-3	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3209	CHEBI_25354	mineralocorticoid	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9481	GO_0034770	histone H4-K20 methylation	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9480	UBERON_0004069	accessory olfactory bulb	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3188	CHEBI_9583	Thymyl acetate	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10207	GO_0034772	histone H4-K20 dimethylation	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3833	GO_1900160	plastid DNA packaging	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12340	GO_0048139	female germ-line cyst encapsulation	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3836	GO_0003148	outflow tract septum morphogenesis	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
13241	CHEBI_28861	gibberellin A8	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9482	CL_0000314	milk secreting cell	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9476	CHEBI_52492	mancozeb	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
486	CHEBI_62819	[4)-beta-D-GlcpA-(1->4)-alpha-D-GlcpNAc-(1->]n	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9475	CHEBI_9688	trichodermin	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10208	GO_0097088	interleukin-17F production	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3843	PR_000005843	cellular retinoic acid-binding protein 1	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3179	CL_0000638	acidophil cell of pars distalis of adenohypophysis	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3845	GO_0030104	water homeostasis	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3178	CHEBI_35046	XE991	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10212	GO_0060423	foregut regionalization	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3839	UBERON_0010511	strand of awl hair	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3210	GO_0070991	medium-chain-acyl-CoA dehydrogenase activity	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3827	GO_0005769	early endosome	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10204	CL_0000323	lysozyme secreting cell	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9509	PR_000017368	wings apart-like protein	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9508	UBERON_0034924	aligned anatomical group	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10169	PR_000016583	thiopurine S-methyltransferase	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9507	PR_000017640	mRNA decay activator protein ZFP36L1	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3808	PR_000017639	mRNA decay activator protein ZFP36	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3810	PR_000016137	TATA-box-binding protein	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3201	PR_000008812	heat shock cognate 71 kDa protein	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
13128	GO_0005960	glycine cleavage complex	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9488	GO_0060366	lambdoid suture morphogenesis	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3813	CHEBI_82552	Vinyl toluene	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10185	UBERON_0002506	iris epithelium	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3198	PR_000005253	cyclin-dependent kinase 2	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10190	PR_000001210	C-X-C chemokine receptor type 6	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12339	PR_000026994	microtubule-associated protein tau isoform Tau-A	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10197	GO_0000491	small nucleolar ribonucleoprotein complex assembly	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9495	CHEBI_80326	Neuropeptide FF	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
391	GO_0097588	archaeal or bacterial-type flagellum-dependent cell motility	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1352	PR_000008663	heterogeneous nuclear ribonucleoprotein C-like 1	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12332	GO_0072598	protein localization to chloroplast	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3647	GO_0002000	detection of renal blood flow	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3747	CHEBI_18310	alkane	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9559	CHEBI_63580	ribavirin	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3290	GO_0043698	iridosome	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3675	GO_0070470	plasma membrane respirasome	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9637	GO_0098778	curli subunit secretion coupled to curli assembly	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10099	GO_0080184	response to phenylpropanoid	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12871	UBERON_0011575	styloid process of ulna	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1270	GO_0046647	negative regulation of gamma-delta T cell proliferation	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
402	GO_0019697	L-xylitol catabolic process to xylulose 5-phosphate	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1269	PR_000008639	non-histone chromosomal protein HMG-14	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3292	UBERON_0004816	larynx epithelium	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3286	GO_0000416	positive regulation of histone H3-K36 methylation	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12306	PR_000007919	growth/differentiation factor 11	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1266	GO_0048571	long-day photoperiodism	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1265	PR_000013999	rapamycin-insensitive companion of mTOR	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1264	CHEBI_26439	pyrimidine nucleoside triphosphate	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3690	UBERON_3000645	corpus	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3691	CL_0000421	coelomocyte	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3280	GO_0001734	mRNA (N6-adenosine)-methyltransferase activity	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9615	CHEBI_34533	Amaranth	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12253	GO_0032924	activin receptor signaling pathway	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3695	CHEBI_33093	boron trifluoride	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3671	PR_000017509	X-ray repair cross-complementing protein 6	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3295	CHEBI_27618	chalcone	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3649	SO_0001116	right_handed_peptide_helix	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3650	PR_000008839	serine protease HTRA2, mitochondrial	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3300	CHEBI_65640	clathsterol	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10092	GO_0046399	glucuronate biosynthetic process	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
13217	GO_0051413	response to cortisone	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
408	GO_0060441	epithelial tube branching involved in lung morphogenesis	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3298	PR_000010888	deubiquitinase MYSM1	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3656	PR_000013130	protein phosphatase 1 regulatory subunit 7	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3294	CHEBI_73960	1-phenyl-3-(phenylsulfonyl)-2-propen-1-one	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3657	CHEBI_73346	trans-coumaryl acetate	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9655	SO_0000018	linkage_group	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9654	UBERON_0003396	mesentery of colon	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
465	GO_0031975	envelope	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12305	GO_0097619	PTEX complex	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9652	GO_0032636	interleukin-7 production	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3666	CHEBI_63214	cefodizime	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3296	PR_000004610	beta-1,4-galactosyltransferase 6	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
13220	CHEBI_50498	vaccenate(1-)	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
406	GO_0046585	enniatin biosynthetic process	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12315	CL_0000554	gastrin stimulating hormone secreting cell	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9612	CHEBI_77517	3-methyl-2-butanol	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10115	GO_0051204	protein insertion into mitochondrial membrane	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9579	UBERON_0004340	allantois	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1259	CHEBI_16643	L-methionine	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3725	GO_0005633	ascus lipid droplet	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3253	UBERON_0018265	anterior root of zygomatic arch	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10138	PR_000000125	zinc finger FYVE domain-containing protein 9	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9574	CHEBI_27871	chloroacetaldehyde	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9570	GO_0030242	autophagy of peroxisome	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10139	CHEBI_37358	polonium-198 atom	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3255	CHEBI_42471	forskolin	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
474	GO_0035903	cellular response to immobilization stress	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3245	PR_000012255	pantothenate kinase 1	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12245	GO_0060047	heart contraction	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1340	CHEBI_83405	GDC-0879	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3738	UBERON_0017615	vomerine dentition	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9565	UBERON_2001341	intervening zone	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
13237	PR_000007501	fibroblast growth factor-binding protein 1	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10146	GO_0006641	triglyceride metabolic process	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9561	CHEBI_80024	aureothin	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
12250	CL_0002051	CD38-high pre-BCR positive cell	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
1263	GO_0046701	insecticide catabolic process	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10132	GO_0032721	negative regulation of lymphotoxin A production	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9583	GO_0006173	dADP biosynthetic process	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
3700	GO_0060427	lung connective tissue development	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10116	GO_0030541	plasmid partitioning	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
13145	CHEBI_17497	glycolic acid	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
10125	PR_000002099	sodium channel protein type 3 subunit alpha	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9603	CHEBI_46316	2-PROPYLPENTANAMIDE	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
9602	CHEBI_15761	N-methylpyridinium	0.18527327606096156	182892	1	33885	1	1.0	False	0.3860733536636584	False
